index,gene1,gene2,gene3,split,measured_tau,measured_p,M01,M02,M03,pred_mean,pred_worst,rank
38612219,YLR284C,YOR066W,YKR077W,train,0.012592,0.1917,0.025634766,0.004852295,-0.0023899078,0.009365718,-0.0023899078,17973787
18868744,YBR176W,YAL051W,YOR363C,train,-0.020205,0.3244,0.027282715,-0.0025234222,0.0033130646,0.009357452,-0.0025234222,17982712
21705210,YKR093W,YDR122W,YLR096W,train,0.087145,0.4231,0.028808594,-0.0016727448,0.0009250641,0.009353638,-0.0016727448,17986652
30159918,YJL133W,YKR052C,YDR435C,train,0.010222,0.1912,0.0070724487,0.03515625,-0.014183044,0.009348552,-0.014183044,17993266
26667927,YDR368W,YOR120W,YPL089C,train,-0.049358,0.2793,0.024505615,0.0046310425,-0.001127243,0.009336472,-0.001127243,18006109
20666710,YCR083W,YBL056W,YER089C,train,-0.038662,0.335,0.029846191,0.0039138794,-0.005756378,0.009334564,-0.005756378,18008026
19413784,YIL002C,YKR029C,YJL105W,val,-0.02044,0.4564,0.021484375,-0.0005245209,0.0070266724,0.009328842,-0.0005245209,18014616
35131435,YDR093W,YOR066W,YKR077W,train,-0.052426,0.2983,0.015548706,0.009796143,0.002626419,0.009323756,0.002626419,18020302
21488150,YJL198W,YDR259C,YOR028C,train,0.010176,0.2905,0.025268555,-0.0068740845,0.009567261,0.009320577,-0.0068740845,18024272
31557425,YLR174W,YNL009W,YKL101W,test,0.013998,0.04323,0.018081665,0.0036563873,0.006210327,0.009316127,0.0036563873,18028479
27124665,YEL006W,YIL006W,YOR344C,train,0.099488,0.3508,0.03439331,0.004875183,-0.01133728,0.009310405,-0.01133728,18034920
19542777,YJR095W,YLR266C,YOR172W,train,-0.010327,0.4441,0.019012451,0.0021686554,0.00667572,0.009285609,0.0021686554,18062175
18843150,YBR111C,YAL051W,YOR363C,train,-0.012008,0.4231,0.021194458,0.0025806427,0.0040740967,0.009283066,0.0025806427,18064671
20300252,YDR513W,YLR131C,YCL035C,val,0.014015,0.3298,0.028259277,0.0058517456,-0.006263733,0.00928243,-0.006263733,18066180
20674489,YCR083W,YFR023W,YHR015W,train,-0.019607,0.404,0.023834229,0.0017108917,0.002275467,0.009273529,0.0017108917,18075214
27154865,YEL047C,YJR051W,YML007W,train,-0.011821,0.3536,0.02217102,-0.00043296814,0.0060653687,0.009267807,-0.00043296814,18081745
19469665,YJL121C,YPL089C,YBR182C,train,0.012967,0.3476,0.028717041,0.0024662018,-0.0033893585,0.009264628,-0.0033893585,18085546
21084045,YFR015C,YBL056W,YER089C,train,-0.031746,0.2427,0.033569336,-0.0019168854,-0.0038814545,0.009256999,-0.0038814545,18093504
38113136,YLL015W,YOR066W,YKR077W,train,0.043134,0.03671,0.024169922,0.0038471222,-0.00025749207,0.009253184,-0.00025749207,18097591
29787664,YIL111W,YNL052W,YDR099W,val,-0.026788,0.4687,0.00730896,0.011749268,0.008682251,0.009246826,0.00730896,18105553
22208670,YOL136C,YBL005W,YGL013C,train,0.016387,0.3527,0.03060913,-0.0007915497,-0.0021038055,0.0092379255,-0.0021038055,18114506
24939773,YCR048W,YNR019W,YLR131C,train,-0.007200499999999999,0.8681701506099793,0.030059814,-0.0003376007,-0.0020427704,0.009226481,-0.0020427704,18127724
175178,YDR147W,YLR133W,YKR029C,train,0.010219,0.1984,0.030334473,0.0022296906,-0.004886627,0.009225845,-0.004886627,18128428
19831791,YLR377C,YER088C,YBL054W,train,-0.00733,0.4566,0.0234375,0.004234314,-1.347065e-05,0.009219448,-1.347065e-05,18135593
20998235,YDR538W,YDR259C,YOR028C,train,-0.017711,0.4959,0.02229309,0.008026123,-0.0026721954,0.0092156725,-0.0026721954,18139687
26565788,YDR343C,YHR094C,YJR021C,train,-0.048968,0.473,0.021484375,-0.004463196,0.0105896,0.009203593,-0.004463196,18153048
20852395,YDR354W,YDR122W,YLR096W,test,0.036003,0.3375,0.019165039,0.006965637,0.0014743805,0.009201686,0.0014743805,18155098
31818138,YLR432W,YML056C,YNL154C,train,0.034959,0.4221,0.029144287,-0.011451721,0.009902954,0.009198506,-0.011451721,18158560
22476614,YPR003C,YJR127C,YML081W,train,0.044246,0.3461,0.01411438,0.011642456,0.0018253326,0.0091940565,0.0018253326,18163373
19290507,YGL156W,YPL089C,YBR182C,train,-0.006138,0.2846,0.023040771,0.0058059692,-0.0012874603,0.009186427,-0.0012874603,18172168
89237,YBR147W,YOL092W,YOR156C,val,0.019867,0.1541,0.009628296,0.015411377,0.0025119781,0.009183884,0.0025119781,18175068
27154883,YEL047C,YJR051W,YPL089C,test,0.020268,0.4865,0.028045654,0.0025959015,-0.003118515,0.009174347,-0.003118515,18185013
175170,YDR147W,YLR133W,YIL095W,train,0.013032,0.4201,0.027130127,0.0054092407,-0.0050315857,0.009169261,-0.0050315857,18190938
19102362,YDR497C,YER088C,YBL054W,train,0.108997,0.1998,0.021408081,0.012161255,-0.0060653687,0.009167989,-0.0060653687,18192778
34619555,YCR024C-A,YOR066W,YKR077W,train,-0.054861,0.4886,0.022705078,0.0022296906,0.0024662018,0.0091336565,0.0022296906,18230428
31818101,YLR432W,YML056C,YDR435C,train,0.035673,0.4624,0.035186768,-0.010292053,0.00248909,0.009127934,-0.010292053,18236874
175193,YDR147W,YLR133W,YOL003C,train,0.019474,0.3058,0.028533936,0.0037631989,-0.004928589,0.0091228485,-0.004928589,18242650
19532410,YJL214W,YOR066W,YKR077W,train,0.031082,0.054491872254846876,0.007293701,0.0053863525,0.014633179,0.009104411,0.0053863525,18263208
3288593,YFR015C,YLR258W,YGL014W,train,0.009435,0.2561,0.033355713,-0.0004901886,-0.0055885315,0.009092331,-0.0055885315,18275994
34171660,YBR132C,YOR066W,YKR077W,train,0.021588,0.3309,0.007232666,0.01802063,0.0020008087,0.009084702,0.0020008087,18284593
175145,YDR147W,YLR133W,YBR240C,test,-0.037231,0.4392,0.017593384,0.010925293,-0.001291275,0.009075801,-0.001291275,18294463
21771490,YLL043W,YMR119W,YNL008C,train,-0.061157,0.3621,0.0063934326,0.0052261353,0.015579224,0.009066264,0.0052261353,18305418
20592065,YBR176W,YMR119W,YNL008C,train,0.0191,0.3897,0.020141602,-0.0047187805,0.011734009,0.009052277,-0.0047187805,18320246
34683540,YCR105W,YOR066W,YKR077W,train,-0.009989,0.02538,0.018371582,0.0070724487,0.0016956329,0.009046555,0.0016956329,18326357
21423118,YJL121C,YIR018W,YOL028C,train,0.006876,0.3869,0.018356323,0.0019321442,0.00680542,0.009031296,0.0019321442,18343567
21560730,YJR153W,YDR259C,YOR028C,train,-0.051956,0.441,0.010421753,0.009155273,0.007446289,0.0090077715,0.007446289,18369422
26594375,YDR345C,YHR096C,YDL106C,test,0.00497,0.2506,0.020324707,0.0026950836,0.003944397,0.008988063,0.0026950836,18391074
21156625,YGL156W,YBL056W,YER089C,train,-0.010096,0.3252,0.02520752,-0.0053634644,0.0070724487,0.008972168,-0.0053634644,18409432
18825122,YBR084W,YKR029C,YJL105W,train,0.02851,0.2834,0.028076172,-0.0014209747,0.00022304058,0.008959413,-0.0014209747,18423522
19473475,YJL134W,YER088C,YBL054W,train,0.041877,0.2817,0.016204834,0.009185791,0.0014743805,0.008955002,0.0014743805,18427761
40608551,YPR002W,YOR066W,YKR077W,train,-0.004588,0.2611,0.021850586,0.0036029816,0.0013446808,0.00893275,0.0013446808,18452190
27124666,YEL006W,YIL006W,YPL089C,train,-0.05015,0.2298,0.03994751,0.00349617,-0.016647339,0.008932114,-0.016647339,18452839
20515868,YBR084W,YIR018W,YOL028C,val,-0.062474,0.1138,0.020614624,0.001832962,0.004295349,0.008914311,0.001832962,18472680
175149,YDR147W,YLR133W,YDL048C,train,-0.001733,0.3888,0.026245117,0.0003528595,9.3340874e-05,0.008897106,9.3340874e-05,18491838
3679158,YGR248W,YHR163W,YMR080C,train,-0.09475,0.2447,0.018051147,-0.0048942566,0.013442993,0.008866628,-0.0048942566,18525291
31953657,YML100W,YMR261C,YHR124W,val,0.000501,0.3414,0.015975952,-0.0027637482,0.013336182,0.008849462,-0.0027637482,18544795
28704569,YGR138C,YPR156C,YLR098C,train,0.022041,0.4791,0.01234436,0.013031006,0.0011692047,0.00884819,0.0011692047,18545909
20855939,YDR354W,YFR023W,YHR015W,train,-0.016718,0.4725,0.014190674,-0.004043579,0.016311646,0.00881958,-0.004043579,18578188
26667918,YDR368W,YOR120W,YOL054W,train,0.002251,0.344,0.020858765,0.0068511963,-0.0013027191,0.008802414,-0.0013027191,18597202
28704572,YGR138C,YPR156C,YLR183C,train,0.030475,0.4923,0.018371582,0.0032901764,0.004714966,0.008792241,0.0032901764,18608123
31818119,YLR432W,YML056C,YJR021C,train,-0.057501,0.0895,0.014801025,0.004890442,0.00667572,0.0087890625,0.004890442,18611739
19760326,YLR092W,YLR266C,YOR172W,train,0.012273,0.2089,0.00920105,0.0044174194,0.01272583,0.008781433,0.0044174194,18620245
3679152,YGR248W,YHR163W,YLR131C,train,-0.077852,0.0741,0.016052246,0.014389038,-0.004119873,0.008773804,-0.004119873,18629412
28704583,YGR138C,YPR156C,YOL003C,train,0.02979,0.3911,0.027252197,-0.00086021423,-9.739399e-05,0.008764863,-0.00086021423,18638760
20993320,YDR538W,YBL056W,YER089C,test,0.01556,0.4397,0.024139404,0.012466431,-0.010353088,0.0087509155,-0.010353088,18654668
21900205,YLR143W,YBL005W,YGL013C,train,-0.032524,0.2598,0.028381348,0.010116577,-0.012252808,0.008748372,-0.012252808,18657355
21247350,YGR121C,YBL056W,YER089C,train,-0.010373,0.3684,0.016784668,0.018463135,-0.009010315,0.00874583,-0.009010315,18660258
21578875,YKL008C,YDR259C,YOR028C,train,0.042375,0.1446,0.023712158,-0.0020961761,0.0046157837,0.008743922,-0.0020961761,18662148
26594371,YDR345C,YHR096C,YCL033C,train,0.008346,0.3342,0.021942139,0.0119018555,-0.007659912,0.008728027,-0.007659912,18680170
31305591,YLL061W,YPL274W,YOL054W,train,0.02764,0.476,0.016586304,0.014572144,-0.0049858093,0.008724213,-0.0049858093,18683807
175177,YDR147W,YLR133W,YKL213C,train,0.104698,0.3486,0.023956299,0.003206253,-0.0010128021,0.008716583,-0.0010128021,18692584
31305593,YLL061W,YPL274W,YOR066W,train,0.042197,0.3874,0.022644043,0.00831604,-0.00484848,0.008703868,-0.00484848,18707065
3626761,YGR121C,YPR138C,YLR266C,train,-0.083533,0.1343,0.020217896,0.007736206,-0.0018558502,0.008699417,-0.0018558502,18712065
22289394,YOR109W,YFR023W,YHR015W,train,0.008754,0.498,0.019943237,-0.0018253326,0.007949829,0.008689244,-0.0018253326,18723440
22190890,YOL126C,YBL056W,YER089C,train,0.029512,0.3532,0.018966675,-0.0060043335,0.013076782,0.008679708,-0.0060043335,18734337
19174094,YDR538W,YOR066W,YKR077W,train,0.0375945,0.3678128783062474,0.01234436,0.013015747,0.00067329407,0.0086778,0.00067329407,18736137
26594395,YDR345C,YHR096C,YIL095W,train,0.039785,0.3116,0.017791748,0.013214111,-0.0049858093,0.00867335,-0.0049858093,18740787
20575985,YBR176W,YBL056W,YER089C,train,-0.017617,0.3359,0.02204895,-0.007118225,0.011077881,0.008669536,-0.007118225,18745077
31557420,YLR174W,YNL009W,YIL095W,train,0.017648,0.4362,0.019470215,0.008529663,-0.0020313263,0.008656184,-0.0020313263,18760244
20358245,YAL054C,YBL056W,YER089C,val,-0.005417,0.3915,0.03149414,-0.0072021484,0.001581192,0.008624394,-0.0072021484,18795397
19140753,YDR513W,YER088C,YBL054W,train,0.038883,0.3396,0.018539429,0.01171875,-0.004398346,0.008619945,-0.004398346,18800676
19839538,YLR377C,YOR066W,YKR077W,test,-0.0462505,0.18553894987422268,0.015609741,-0.0037708282,0.013977051,0.008605321,-0.0037708282,18817042
26565790,YDR343C,YHR094C,YKL020C,train,-0.005062,0.4468,0.020126343,-0.0040893555,0.009719849,0.008585612,-0.0040893555,18838691
19941914,YMR318C,YOR066W,YKR077W,train,0.006980999999999999,0.803009427918469,0.019836426,-0.0013446808,0.007255554,0.008582433,-0.0013446808,18842404
175158,YDR147W,YLR133W,YER123W,train,0.003317,0.3759,0.015411377,0.0050811768,0.005241394,0.008577983,0.0050811768,18847472
40365408,YPL060W,YOR066W,YKR077W,train,0.041787,0.4256,0.013656616,0.0076141357,0.004463196,0.008577983,0.004463196,18847475
352684,YJL134W,YKR053C,YOR315W,train,-0.052406,0.4078,0.026763916,-0.00068092346,-0.0003566742,0.008575439,-0.00068092346,18850565
21151468,YGL148W,YJL110C,YKR034W,train,0.007563,0.2441,0.008178711,0.0047302246,0.012802124,0.0085703535,0.0047302246,18855690
19998152,YOL092W,YER088C,YBL054W,val,-0.028331,0.3537,0.017105103,0.010818481,-0.0022182465,0.008568446,-0.0022182465,18857780
19901093,YMR162C,YLR266C,YOR172W,train,0.01767,0.2684,0.021209717,-0.013069153,0.017456055,0.0085322065,-0.013069153,18898443
3626781,YGR121C,YPR138C,YPL089C,val,-0.015717,0.4484,0.021713257,0.015090942,-0.011268616,0.008511861,-0.011268616,18921274
23913684,YBR183W,YPL087W,YOR066W,train,-0.052974,0.3619,0.029296875,-0.00020420551,-0.0035572052,0.008511822,-0.0035572052,18921722
31818141,YLR432W,YML056C,YOL054W,train,0.016865,0.4065,0.014633179,0.0021839142,0.008712769,0.0085099535,0.0021839142,18923386
2743218,YDR178W,YLR164W,YHR124W,train,0.009529,0.4706,0.01260376,0.004211426,0.008712769,0.008509318,0.004211426,18924407
3288625,YFR015C,YLR258W,YOR066W,train,-0.046415,0.2987,0.023468018,0.005706787,-0.0036563873,0.008506139,-0.0036563873,18927636
352675,YJL134W,YKR053C,YNR032W,train,0.04655,0.3869,0.016021729,0.003168106,0.0063171387,0.008502324,0.003168106,18931212
18790184,YBR041W,YOR066W,YKR077W,train,-0.008774500000000001,0.8167209881816266,0.02508545,-0.0022258759,0.002626419,0.008495331,-0.0022258759,18939381
31557444,YLR174W,YNL009W,YOL054W,train,0.061374,0.4905,0.021072388,0.011993408,-0.0076065063,0.00848643,-0.0076065063,18949373
3049651,YDR530C,YCL050C,YBR215W,train,-0.040787,0.2199,0.021835327,0.00566864,-0.0020503998,0.008484523,-0.0020503998,18951022
20607679,YBR291C,YJR127C,YML081W,train,-0.031852,0.1794,0.020584106,0.01020813,-0.0053482056,0.008481343,-0.0053482056,18955302
35464157,YDR408C,YOR066W,YKR077W,train,0.042127,0.1718,0.010864258,0.00082588196,0.013748169,0.008479436,0.00082588196,18956885
352665,YJL134W,YKR053C,YLR183C,test,0.045616,0.482,0.02142334,0.006462097,-0.002462387,0.00847435,-0.002462387,18962253
20366024,YAL054C,YFR023W,YHR015W,train,0.021076,0.4605,0.01701355,0.0014133453,0.0069122314,0.008446376,0.0014133453,18994222
26594383,YDR345C,YHR096C,YER123W,train,-0.016784,0.4343,0.01777649,0.009002686,-0.0014820099,0.008432388,-0.0014820099,19009600
21573960,YKL008C,YBL056W,YER089C,train,-0.049537,0.335,0.023895264,0.011962891,-0.01058197,0.008425395,-0.01058197,19017009
20599045,YBR291C,YDR259C,YOR028C,train,0.011566,0.2903,0.01574707,0.005996704,0.0035266876,0.008423488,0.0035266876,19018742
20837794,YDR191W,YFR023W,YHR015W,train,0.048805,0.277,0.016616821,0.004295349,0.0043563843,0.008422852,0.004295349,19019691
20300142,YDR513W,YHR124W,YCL035C,train,-0.036757,0.4761,0.0062789917,0.011932373,0.007041931,0.008417766,0.0062789917,19026270
31305570,YLL061W,YPL274W,YJR066W,train,-0.28637,0.002911,0.021148682,0.0060424805,-0.0019626617,0.0084095,-0.0019626617,19035198
5887192,YPL053C,YDR483W,YHR079C,train,0.017685,0.4383,0.018112183,0.011932373,-0.0048217773,0.008407593,-0.0048217773,19037676
89178,YBR147W,YOL092W,YBL008W,train,0.017951,0.3509,0.019866943,0.007888794,-0.0025806427,0.008391698,-0.0025806427,19055202
27154850,YEL047C,YJR051W,YIL095W,train,0.068072,0.4284,0.02456665,-0.0010623932,0.0016422272,0.008382161,-0.0010623932,19065868
21172705,YGL156W,YMR119W,YNL008C,train,-0.046308,0.4004,0.016845703,-0.005973816,0.01423645,0.008369446,-0.005973816,19080020
5887225,YPL053C,YDR483W,YOR315W,val,0.003951,0.104,0.01966858,0.0076293945,-0.002199173,0.008366267,-0.002199173,19083507
26667879,YDR368W,YOR120W,YDR501W,test,0.001331,0.3368,0.02532959,-0.001001358,0.00071907043,0.008349101,-0.001001358,19102909
22089799,YMR318C,YFR023W,YHR015W,train,0.025874,0.4761,0.018127441,0.0021076202,0.0047912598,0.008342107,0.0021076202,19109934
31691280,YLR284C,YOR180C,YGL014W,test,0.007425,0.2832,0.032836914,-0.0037937164,-0.004016876,0.008342107,-0.004016876,19109955
26667885,YDR368W,YOR120W,YER184C,train,-0.008318,0.3401,0.020324707,-0.0035533905,0.00819397,0.008321762,-0.0035533905,19132834
19340455,YGR096W,YOR066W,YKR077W,train,0.006862999999999999,0.6928007072185189,0.015991211,0.0032520294,0.005706787,0.008316676,0.0032520294,19138841
23399030,YBR001C,YDR001C,YHR124W,train,-0.057999,0.2737,0.00069618225,0.028503418,-0.0042877197,0.00830396,-0.0042877197,19152861
40800506,YPR184W,YOR066W,YKR077W,train,-0.062364,0.06754,0.015136719,0.0046463013,0.0051193237,0.008300781,0.0046463013,19157198
37882790,YKL215C,YOR066W,YKR077W,val,0.042362,0.1731,0.022140503,0.0053634644,-0.0026187897,0.008295059,-0.0026187897,19163498
4011896,YJL139C,YKR061W,YOR344C,train,0.12874,0.09836,0.02067566,0.0058670044,-0.0016880035,0.008284886,-0.0016880035,19175134
35272202,YDR272W,YOR066W,YKR077W,train,0.002204,0.3014,0.016113281,0.00592041,0.0027866364,0.008273442,0.0027866364,19187278
3679116,YGR248W,YHR163W,YBR215W,train,0.017057,0.4392,0.013595581,0.0020389557,0.009094238,0.008242925,0.0020389557,19221238
39111302,YMR088C,YOR066W,YKR077W,train,0.005861,0.3494,0.013153076,-0.0027332306,0.014297485,0.00823911,-0.0027332306,19225647
19671005,YKR093W,YML007W,YDR423C,train,-0.019123,0.3233,0.02229309,0.0054473877,-0.0030231476,0.00823911,-0.0030231476,19225846
5631690,YOR040W,YDR272W,YPL181W,train,0.077992,0.3729,0.03213501,-0.00970459,0.0022602081,0.008230209,-0.00970459,19234911
4011858,YJL139C,YKR061W,YGL014W,train,0.040892,0.1251,0.015655518,0.002626419,0.0064086914,0.008230209,0.002626419,19235158
23913682,YBR183W,YPL087W,YOL054W,test,-0.119063,0.3454,0.02331543,0.008911133,-0.007537842,0.008229573,-0.007537842,19236562
22117945,YNR067C,YBL005W,YGL013C,train,-0.021949,0.394,0.026153564,0.0044403076,-0.0059165955,0.008225759,-0.0059165955,19240254
31953677,YML100W,YMR261C,YNL068C,train,0.021343,0.351,0.027709961,-0.004878998,0.0017871857,0.00820605,-0.004878998,19262508
28704565,YGR138C,YPR156C,YKL101W,train,-0.08391,0.4567,0.020309448,-0.011253357,0.015548706,0.008201599,-0.011253357,19267555
36334353,YGR087C,YOR066W,YKR077W,train,0.032911,0.3916,0.019241333,0.001947403,0.0034046173,0.008197784,0.001947403,19271361
23913634,YBR183W,YPL087W,YCL033C,test,-0.009211,0.08591,0.04397583,-0.0076026917,-0.011817932,0.008185069,-0.011817932,19285553
21088960,YFR015C,YDR259C,YOR028C,train,-0.000409,0.402,0.02709961,-0.00046730042,-0.0021190643,0.008171082,-0.0021190643,19301880
22027585,YMR162C,YBL056W,YER089C,train,-0.039214,0.4372,0.024414062,0.000192523,-0.00013554096,0.008157015,-0.00013554096,19317216
26594412,YDR345C,YHR096C,YMR164C,train,0.013222,0.3987,0.014770508,0.0020694733,0.0076141357,0.008151372,0.0020694733,19323085
34133269,YBR069C,YOR066W,YKR077W,train,0.01001,0.2764,0.011260986,0.00023066998,0.012939453,0.008143703,0.00023066998,19332163
19555832,YJR137C,YML007W,YDR423C,train,0.007728,0.3705,0.027770996,-0.0025997162,-0.0007762909,0.008131663,-0.0025997162,19345209
29787709,YIL111W,YNL052W,YOR123C,train,-0.052483,0.2803,0.016906738,-0.009292603,0.016738892,0.008117676,-0.009292603,19361628
21252265,YGR121C,YDR259C,YOR028C,train,-0.01245,0.379,0.018615723,0.0014972687,0.004234314,0.008115768,0.0014972687,19362982
23399055,YBR001C,YDR001C,YOL054W,train,-0.004613,0.4778,0.011627197,0.017959595,-0.005241394,0.008115132,-0.005241394,19363498
19570801,YJR153W,YOR066W,YKR077W,train,0.0120665,0.653182354115333,0.008270264,0.011230469,0.0048065186,0.008102417,0.0048065186,19378273
18826403,YBR084W,YML007W,YDR423C,val,0.001827,0.3605,0.026824951,0.0038776398,-0.0063972473,0.008101781,-0.0063972473,19378887
18996176,YDR007W,YPL089C,YBR182C,train,0.006951,0.304,0.030334473,-0.00037193298,-0.00566864,0.008097966,-0.00566864,19382297
35515345,YDR481C,YOR066W,YKR077W,train,0.032505,0.00339,0.015167236,0.002275467,0.006752014,0.008064906,0.002275467,19420446
37447692,YJR019C,YOR066W,YKR077W,test,-0.082496,0.3274,0.016601562,0.0054016113,0.0021381378,0.008047104,0.0021381378,19439359
27154863,YEL047C,YJR051W,YLR266C,test,0.050442,0.4193,0.027313232,-0.005168915,0.0019702911,0.008038203,-0.005168915,19449839
31691282,YLR284C,YOR180C,YGR178C,test,0.014127,0.3147,0.022537231,-0.0047569275,0.006324768,0.008035024,-0.0047569275,19453547
20755370,YDR007W,YMR119W,YNL008C,test,-0.033563,0.09261,0.020065308,-0.005519867,0.009552002,0.008032481,-0.005519867,19455913
23913643,YBR183W,YPL087W,YDR501W,train,-0.003604,0.4999,0.02822876,-0.0063705444,0.0022068024,0.008021672,-0.0063705444,19468156
19319911,YGR055W,YER088C,YBL054W,test,-0.024146,0.4445,0.017166138,0.009277344,-0.0024204254,0.008007686,-0.0024204254,19484489
24939737,YCR048W,YNR019W,YBR215W,test,-0.030150000000000003,0.14747462012008128,0.020843506,-0.005126953,0.008270264,0.0079956055,-0.005126953,19497469
3049687,YDR530C,YCL050C,YLR131C,train,0.077928,0.3449,0.020446777,0.003145218,0.0003452301,0.007979075,0.0003452301,19515860
31953679,YML100W,YMR261C,YNL154C,train,0.004558,0.1627,0.011886597,0.0029621124,0.0090789795,0.007975896,0.0029621124,19519586
21524440,YJR095W,YDR259C,YOR028C,train,0.001299,0.3781,0.013885498,0.0024356842,0.007598877,0.007973353,0.0024356842,19522645
27124654,YEL006W,YIL006W,YNL154C,train,-0.046343,0.119,0.039916992,-0.0052833557,-0.010719299,0.007971446,-0.010719299,19524297
21509938,YJL214W,YGL096W,YPL177C,val,0.066064,0.2035,0.019165039,0.01260376,-0.007858276,0.007970174,-0.007858276,19526658
5887193,YPL053C,YDR483W,YHR124W,train,0.085377,0.4525,0.0039367676,0.023406982,-0.0034885406,0.007951736,-0.0034885406,19546650
32579249,YOR222W,YPL134C,YLR183C,train,0.043664,0.4484,0.024627686,-0.00037956238,-0.00044822693,0.007933299,-0.00044822693,19566951
3288616,YFR015C,YLR258W,YMR164C,train,-0.019054,0.4097,0.017471313,0.010147095,-0.0038318634,0.007928848,-0.0038318634,19572387
22031820,YMR162C,YDR122W,YLR096W,train,-0.011057,0.4465,0.025512695,0.00067329407,-0.00242424,0.007920583,-0.00242424,19581470
19212485,YER170W,YOR066W,YKR077W,train,-0.009826500000000002,0.8199720852752068,0.013092041,0.005706787,0.0049591064,0.0079193115,0.0049591064,19583257
19875499,YML035C,YLR266C,YOR172W,train,0.019564,0.108,0.017822266,-0.0028629303,0.008743286,0.007900874,-0.0028629303,19603892
4011879,YJL139C,YKR061W,YML007W,train,0.016614,0.1135,0.010147095,0.008743286,0.0047836304,0.007891337,0.0047836304,19614500
29787700,YIL111W,YNL052W,YMR247C,train,0.033895,0.1999,-0.005870819,0.0030002594,0.026519775,0.007883072,-0.005870819,19624322
352639,YJL134W,YKR053C,YER088C,train,-0.108626,0.382,0.03048706,-0.00248909,-0.0043792725,0.007872899,-0.0043792725,19635576
20016524,YOL126C,YML007W,YDR423C,val,0.010511,0.487,0.014007568,0.013214111,-0.0036449432,0.007858912,-0.0036449432,19651541
26667898,YDR368W,YOR120W,YKL020C,train,0.006791,0.4609,0.027404785,-0.002035141,-0.0018062592,0.007854462,-0.002035141,19656068
20789129,YDR098C,YJR127C,YML081W,test,-0.011392,0.49,0.043151855,-0.016235352,-0.003358841,0.007852554,-0.016235352,19658599
175204,YDR147W,YLR133W,YPL181W,train,-0.058586,0.4069,0.02192688,0.011138916,-0.009521484,0.0078481035,-0.009521484,19663870
28704593,YGR138C,YPR156C,YPL089C,train,0.005171,0.4976,0.021835327,0.00042915344,0.0012683868,0.007844289,0.00042915344,19667397
21959920,YLR386W,YDR259C,YOR028C,test,0.028337,0.4571,0.010375977,0.008056641,0.005088806,0.007840474,0.005088806,19672604
21237763,YGR096W,YGL096W,YPL177C,train,-0.068054,0.3843,0.019561768,0.007331848,-0.0034160614,0.007825851,-0.0034160614,19688406
5887206,YPL053C,YDR483W,YLR183C,val,0.028986,0.4673,0.024353027,0.0007266998,-0.0016078949,0.007823944,-0.0016078949,19690361
20555775,YBR111C,YMR119W,YNL008C,train,0.008603,0.4171,0.01979065,-0.007209778,0.010879517,0.007820129,-0.007209778,19694635
31691265,YLR284C,YOR180C,YDL048C,train,0.000154,0.2879,0.031982422,0.00015437603,-0.008705139,0.007810553,-0.008705139,19705748
31691281,YLR284C,YOR180C,YGR028W,train,0.042294,0.4658,0.03427124,-0.0046577454,-0.006225586,0.0077959695,-0.006225586,19721751
19406218,YIL002C,YAL051W,YOR363C,train,-0.075577,0.2479,0.012512207,0.0093688965,0.0015048981,0.007795334,0.0015048981,19722749
21854693,YLR099C,YGL096W,YPL177C,train,0.044409,0.3404,0.035247803,0.0064468384,-0.018310547,0.0077946982,-0.018310547,19723389
22421093,YPL092W,YIR018W,YOL028C,train,0.053212,0.3864,0.015731812,-0.00045204163,0.008087158,0.007788976,-0.00045204163,19729939
3626771,YGR121C,YPR138C,YOL003C,train,-0.016695,0.45,0.012710571,0.019165039,-0.008529663,0.0077819824,-0.008529663,19737210
175155,YDR147W,YLR133W,YDR501W,train,0.010333,0.3166,0.023773193,0.00440979,-0.0048599243,0.007774353,-0.0048599243,19746504
23399062,YBR001C,YDR001C,YOR315W,test,0.036173,0.4146,0.015960693,0.014953613,-0.0076293945,0.007761637,-0.0076293945,19760256
34555570,YCL047C,YOR066W,YKR077W,test,-0.003417,0.06086,0.005844116,0.0064315796,0.010986328,0.007754008,0.005844116,19769242
352663,YJL134W,YKR053C,YLR131C,train,-0.100942,0.07482,0.030700684,0.0009403229,-0.008415222,0.007741928,-0.008415222,19781910
31691254,YLR284C,YOR180C,YAL051W,train,-0.050418,0.3532,0.027862549,0.0033054352,-0.007972717,0.0077317557,-0.007972717,19793595
20023746,YOL136C,YER088C,YBL054W,train,0.005332,0.3368,0.02128601,0.0024814606,-0.00058555603,0.007727305,-0.00058555603,19798964
3626727,YGR121C,YPR138C,YDL048C,test,0.107317,0.4733,0.016296387,0.004043579,0.002840042,0.0077266693,0.002840042,19799623
31557452,YLR174W,YNL009W,YOR344C,train,-0.066089,0.2579,0.01889038,0.003686905,0.00055122375,0.007709503,0.00055122375,19818767
28704568,YGR138C,YPR156C,YKR029C,test,-0.079003,0.4445,0.02633667,-0.004512787,0.0012607574,0.00769488,-0.004512787,19835870
4407138,YKL148C,YJL045W,YBR215W,train,-0.039656,0.2648,0.008728027,0.0020542145,0.012298584,0.0076936088,0.0020542145,19837038
3288607,YFR015C,YLR258W,YKR029C,train,-0.00996,0.2085,0.024139404,0.009643555,-0.010719299,0.0076878867,-0.010719299,19843943
