run_id,cell_dataset.is_pert,cell_dataset.size,cell_dataset.aggregation,cell_dataset.node_embeddings,random_forest.max_depth,random_forest.n_estimators,random_forest.min_samples_split,num_params,test_mae,test_mse,test_pearson,test_r2,test_spearman,val_mae,val_mse,val_pearson,val_r2,val_spearman,val_rmse,test_rmse
7yneeyif,True,1000,mean,['fudt_upstream'],5.0,500,10,6358.0,0.03992888819499287,0.004435245101440205,0.03268461208970122,-0.02061720023696534,0.12790879087908788,0.033196903136903766,0.0021402445242498526,-0.12774612840012484,-0.2557233836734356,-0.015043549485664724,0.046262776875689735,0.06659763585473741
zfbbjpxr,True,1000,mean,['fudt_upstream'],10.0,100,2,9144.0,0.04044546948179002,0.004340318361881093,0.16064790655283223,0.0012268829964473538,0.13176117611761176,0.03360911165220148,0.0022688447460134527,-0.06555533412216843,-0.3311756526943048,0.10651097063045428,0.0476323917729674,0.06588109259780907
p9o37r3c,True,1000,mean,['fudt_upstream'],10.0,200,2,18092.0,0.040383279168978846,0.004412199171948564,0.08308877047371631,-0.015313982151683003,0.13094509450945094,0.03373271435322036,0.002204718872630979,-0.10295932282471268,-0.2935517467375415,0.06252644022362443,0.046954434003946624,0.06642438687672295
4l4pofb4,True,1000,mean,['fudt_upstream'],10.0,500,2,46188.0,0.040409798699464344,0.004389589677323051,0.10190059355679124,-0.010111194351754891,0.11414341434143412,0.03396166492338594,0.002248188031991276,-0.09524659721202704,-0.3190559539712845,0.016111659501001113,0.04741506123576427,0.06625397857731301
yjhtl22j,True,1000,mean,['fudt_upstream'],10.0,100,5,5280.0,0.04066068838951534,0.0044492306909082865,0.04458197982060624,-0.023835496597168992,0.07065106510651065,0.03503178487952367,0.002280293201491446,-0.10248614470839423,-0.3378926857658877,-0.0054485612018283095,0.04775241566131965,0.06670255385596781
6x0r8vur,True,1000,mean,['fudt_upstream'],10.0,200,5,11232.0,0.03955078855771513,0.004350023458219895,0.1556001430630098,-0.0010064069405895104,0.15219921992199217,0.03436072758695386,0.0022497550609979497,-0.10301729778250328,-0.31997536058313614,0.01953201179730302,0.04743158294847379,0.06595470762743093
hw9of25c,True,1000,mean,['fudt_upstream'],10.0,500,5,28256.0,0.04056960257589782,0.004433792154834128,0.04859643328624784,-0.020282855175244308,0.07787578757875786,0.033881190779360505,0.002189797166901908,-0.0971923733421624,-0.2847968897125688,0.03735384744645509,0.04679526863799275,0.06658672656644211
cjwj6hhv,True,1000,mean,['fudt_upstream'],10.0,100,10,4170.0,0.04076610039863143,0.004389748311834639,0.09517340429627366,-0.010147698560062368,0.05173717371737173,0.034190177881887995,0.002354889211375266,-0.08682476986671696,-0.38165962588815194,0.13947236565429008,0.0485272007370636,0.0662551757361992
ebt68yfm,True,1000,mean,['fudt_upstream'],10.0,200,10,8974.0,0.040480175186637525,0.004350594406666469,0.13071700793253055,-0.0011377908419738514,0.17003300330033,0.03421092536918672,0.0022470167173050137,-0.1027462411817868,-0.31836872070213484,0.06798100204351643,0.04740270791109948,0.06595903582274736
7s6103ge,True,1000,mean,['fudt_upstream'],10.0,500,10,21286.0,0.04023209377248326,0.004388156177872784,0.10107761765405188,-0.009781324375685683,0.11746774677467746,0.03393068983935958,0.00218409282879236,-0.10711154861194516,-0.28145004281195596,0.029781067450081383,0.04673427894803086,0.06624315947984957
e9bj3dn1,True,1000,mean,['fudt_upstream'],500.0,100,2,101088.0,0.04026099796646013,0.00436268065242672,0.1317419628900667,-0.00391901939351369,0.15785178517851783,0.03386348151118291,0.002241349740263472,-0.024504921159174443,-0.31504379427191864,0.13146754115733084,0.04734289535150414,0.06605059161299556
xulcvxx1,True,1000,mean,['fudt_upstream'],500.0,200,2,202120.0,0.04058989392813236,0.004360315318526212,0.12290434757462834,-0.003374720170370882,0.13597359735973596,0.03470974108378505,0.0023014790615813597,-0.08606584178665336,-0.35032284485131426,0.08865913189098378,0.04797373303779225,0.06603268371440171
khmg3oss,True,1000,mean,['fudt_upstream'],500.0,500,2,505424.0,0.04005272729207878,0.004335719896802729,0.13366632871161202,0.0022850595901472426,0.16104410441044104,0.034080318907998446,0.002189308808420027,-0.06503504454260976,-0.2845103602256971,0.13302770185388962,0.04679005031435665,0.06584618361608158
9mcokqzw,True,1000,mean,['fudt_upstream'],500.0,100,5,37848.0,0.04089656644141961,0.004442495786695685,0.07228808175492524,-0.022285692939396418,0.09064506450645064,0.034720108837981434,0.0022745401774387723,-0.09759656567721084,-0.334517273868824,0.09991629137846164,0.047692139577070476,0.06665205013122766
kj17gikv,True,1000,mean,['fudt_upstream'],500.0,200,5,75714.0,0.04041938987102094,0.004315717590075378,0.15947477459520026,0.0068878938920715616,0.12753675367536751,0.03411916331464718,0.0022332200403928524,-0.07134356352694009,-0.3102739401201542,0.12437481060605214,0.047256957587141095,0.06569412142707579
9rqcj6t0,True,1000,mean,['fudt_upstream'],500.0,500,5,189322.0,0.0404408437560659,0.0043127855940423695,0.15460655122075245,0.007562590670687652,0.14346234623462345,0.033756476245736834,0.0021677616841160397,-0.042591377781197474,-0.27186824034973633,0.13686809741464967,0.046559227701026565,0.06567180212269472
wnx7hiiu,True,1000,mean,['fudt_upstream'],500.0,100,10,20106.0,0.04152898318186209,0.004435179154999474,0.07009098604452542,-0.020602024960252097,0.04366036603660365,0.03427278066948264,0.002244144925075956,-0.09204654063906456,-0.3166837839511143,0.04372650383009128,0.047372406789986464,0.0665971407419228
mfqtlstc,True,1000,mean,['fudt_upstream'],500.0,200,10,39966.0,0.04055052141758548,0.0043240333661175336,0.15250828093056443,0.004974307637461428,0.1872187218721872,0.03363261883881805,0.002187824601639581,-0.031705530600885434,-0.28363954703622474,0.1726977878729281,0.04677418734344383,0.06575738259783105
ky7mgibw,True,1000,mean,['fudt_upstream'],500.0,500,10,99984.0,0.040140379561485966,0.004305966178621643,0.1637907808297619,0.009131841639860694,0.17851785178517848,0.033714215042945056,0.0022120212508389024,-0.058116770853441024,-0.2978361950649262,0.1552299886895336,0.047032129984074744,0.06561986115972544
jqrdosez,True,1000,mean,['prot_T5_all'],5.0,100,2,1684.0,0.04181223465606507,0.004596634147028159,-0.010327142768793096,-0.057755268616412225,0.005472547254725472,0.032676573323614455,0.002019478441194903,-0.19739327284858224,-0.18486755728140203,-0.03290138884319892,0.044938607468355124,0.06779848189324124
vlbabquw,True,1000,mean,['prot_T5_all'],5.0,200,2,3384.0,0.04168923000726944,0.004511641067637678,-0.03301072864542657,-0.03819707132561012,-0.08266426642664265,0.03205762212733093,0.001975810589319534,-0.1610862901687985,-0.15924677325724557,0.04260438825218171,0.044450090993377434,0.06716875067795795
6isa8xq8,True,1000,mean,['prot_T5_all'],5.0,500,2,8478.0,0.04154004867077164,0.004565215691253605,-0.043308018290940935,-0.05052540518496795,-0.08034803480348034,0.0323911847157156,0.0020028271162086633,-0.1810680947550596,-0.17509789875993187,0.10348065850829204,0.04475295650801926,0.06756637988862216
qei0p8tg,True,1000,mean,['prot_T5_all'],5.0,100,5,1208.0,0.04159163819257641,0.004569616115298245,-0.051506047912169645,-0.05153800953164489,-0.06483048304830481,0.03363086808816969,0.002203822853240592,-0.20154635939570872,-0.2930260346107332,-0.11910769739002428,0.0469448916628912,0.06759893575566293
9lmqiyqi,True,1000,mean,['prot_T5_all'],5.0,200,5,2492.0,0.041713361205650515,0.004596771351402637,-0.07769587267648287,-0.05778684142498025,-0.15087908790879087,0.03248395567161028,0.0020161893206826977,-0.1886095972237667,-0.18293776585238564,0.04693083387610044,0.044901996845159324,0.06779949374001724
w8qvpvj9,True,1000,mean,['prot_T5_all'],5.0,500,5,6248.0,0.041637707928096346,0.004552719557611175,-0.04743496144914686,-0.04764985521191645,-0.10139813981398138,0.03212056200881737,0.0020043775668823222,-0.1678352905897527,-0.17600757853908156,0.0793821763645228,0.04477027548365458,0.06747384350703
5343otty,True,1000,mean,['prot_T5_all'],5.0,100,10,1188.0,0.04131826177918011,0.00455057763012523,-0.03624703710705642,-0.04715696519483337,-0.053429342934293425,0.03221414672852799,0.0019389901860049248,-0.17144735150546594,-0.13764352142570657,0.04890518394949864,0.04403396627610241,0.06745796935963333
i4bsqjqe,True,1000,mean,['prot_T5_all'],5.0,200,10,2444.0,0.04169446991851317,0.004555315867674081,-0.04927651562456798,-0.048247305554962816,-0.1023102310231023,0.032273158641522956,0.002005895044155302,-0.148685468683836,-0.1768979121781975,0.12259262704113694,0.04478721965198668,0.06749308014659045
gkovmevu,True,1000,mean,['prot_T5_all'],5.0,500,10,5962.0,0.041750478399925954,0.004555718735862468,-0.05033289028567726,-0.04834001163841273,-0.10418241824182416,0.03234952621222987,0.0020161314533071574,-0.18115466045577192,-0.18290381392969923,0.020228083492690774,0.044901352466347355,0.0674960645953708
iyxwr6gv,True,1000,mean,['prot_T5_all'],10.0,100,2,8114.0,0.04232674530929626,0.004590744374965603,-0.032474959793688585,-0.05639994269077886,-0.0763036303630363,0.032636658424464955,0.0021071677631958985,-0.1568588431810947,-0.2363166000835153,0.055643731304574784,0.04590389703713508,0.06775503210069052
ggrkn7fi,True,1000,mean,['prot_T5_all'],10.0,200,2,16536.0,0.04084984021455643,0.004478508231002917,0.0335898879823451,-0.030572702843449484,0.06435043504350435,0.032987983934861125,0.0020861711739176433,-0.1606050899180862,-0.22399748989056523,0.048875034128735215,0.04567462286563123,0.06692165741374699
59h6rv0e,True,1000,mean,['prot_T5_all'],10.0,500,2,41602.0,0.04152711996855773,0.00451618465763173,-0.01457651486460005,-0.03924262032971093,-0.0770957095709571,0.03234668323233326,0.002020127648520769,-0.13240780657964923,-0.18524845993561012,0.14805925010342696,0.04494583015721001,0.06720256436797431
s26affob,True,1000,mean,['prot_T5_all'],10.0,100,5,5424.0,0.04162496688502213,0.00444639388232417,0.04999506100878584,-0.02318270389495991,-0.06006600660066006,0.03168277433124269,0.001896273761638644,-0.06601493872505214,-0.112580958556888,0.09778607196585257,0.0435462255728168,0.06668128584786116
mkfxsux0,True,1000,mean,['prot_T5_all'],10.0,200,5,10728.0,0.04189566726544891,0.004566643237390088,-0.02516265716679067,-0.050853905213197326,-0.05899789978997899,0.032182009657533775,0.0019980689888301705,-0.13897206224472602,-0.17230621222880305,0.06439263244143126,0.04469976497511112,0.06757694309000732
eg3r3all,True,1000,mean,['prot_T5_all'],10.0,500,5,26028.0,0.041686364115774935,0.004570453572783376,-0.04123843494801564,-0.051730721206928454,-0.0311071107110711,0.03253494714771897,0.002054236541767231,-0.15239472596945705,-0.205260815699406,0.06250243775136968,0.045323686321472476,0.06760512978157335
6mlsx26a,True,1000,mean,['prot_T5_all'],10.0,100,10,4144.0,0.041660598407525035,0.004488543392102536,0.014920769401716938,-0.032881945690500514,-0.012457245724572456,0.032668566286991815,0.0020658589676924542,-0.1663348144110724,-0.21207992063996417,-0.004860500631586927,0.0454517212841544,0.06699659239172195
0gnj4415,True,1000,mean,['prot_T5_all'],10.0,200,10,8602.0,0.04188534178807468,0.004578471998780972,-0.01027476324767694,-0.05357588270416258,-0.039651965196519645,0.03188098779828108,0.0019893263702434275,-0.08997062615993198,-0.16717674666095703,0.18357690842239363,0.044601865098260494,0.06766440717822755
gw9ivhbx,True,1000,mean,['prot_T5_all'],10.0,500,10,20324.0,0.04179601882586756,0.004570144806248636,-0.04727907055581505,-0.05165966934192334,-0.11755175517551754,0.032345147134418814,0.002009203587616568,-0.12056223397154615,-0.17883909943186782,0.11380172157783466,0.04482414067906453,0.06760284614014883
z8psi70t,True,1000,mean,['prot_T5_all'],500.0,100,2,101290.0,0.04229722278806294,0.004443440629595015,0.06725975452803169,-0.02250311562800156,0.03127512751275127,0.0333711273747118,0.002053034187695354,-0.11615447879654987,-0.20455537101474297,0.07232544952162621,0.045310420299257366,0.06665913763014801
fb4trc41,True,1000,mean,['prot_T5_all'],500.0,200,2,202094.0,0.04142500711733956,0.004474942026490618,0.0393602825520289,-0.029752065069984734,0.024014401440144013,0.0330924359612647,0.001978050160887672,-0.10330193069242756,-0.16056077376310207,0.03702381345295227,0.04447527583824154,0.06689500748554124
b051x3y9,True,1000,mean,['prot_T5_all'],500.0,500,2,505742.0,0.04118719363854354,0.004476353420850207,0.02218878880396591,-0.03007684832925639,0.03157515751575157,0.03244499113647063,0.002021688185119101,-0.09744602466485694,-0.18616405732431995,0.1299853884956,0.04496318699913409,0.06690555597893352
0kp2s3h8,True,1000,mean,['prot_T5_all'],500.0,100,5,37606.0,0.04233760133971206,0.004685827271072317,-0.05843258068705204,-0.07827995991538383,-0.07533153315331532,0.032108759255680484,0.0019591003243021473,-0.08279860488405552,-0.149442533465034,0.008268851691761465,0.04426172527480314,0.06845310271326141
pwhkw00g,True,1000,mean,['prot_T5_all'],500.0,200,5,75594.0,0.04189044000985047,0.004554409158397306,-0.01851076267069838,-0.04803865799156415,-0.04445244524452445,0.03272316364905789,0.001998377829701154,-0.1050599050504512,-0.17248741521712274,0.015475593986250228,0.04470321945566286,0.06748636275868856
9t5vrzyo,True,1000,mean,['prot_T5_all'],500.0,500,5,188526.0,0.04171067368235359,0.004506802958735855,0.008398409175394625,-0.037083749051669335,-0.021026102610261024,0.0332069555243016,0.002089190138384123,-0.11147246818732132,-0.22576877547596652,0.1055808748305827,0.045707659515491744,0.06713272643603756
yn93coon,True,1000,mean,['prot_T5_all'],500.0,100,10,19794.0,0.041781713682824344,0.004571427431771227,-0.03686057135210428,-0.051954820937805346,-0.010777077707770776,0.033626597245714616,0.0021075151215859053,-0.11465671889219828,-0.23652040205469405,0.0397120903454843,0.045907680420447135,0.06761233195040108
xw5isecj,True,1000,mean,['prot_T5_all'],500.0,200,10,39304.0,0.041815785078952165,0.004529517628574719,0.0014359066718680237,-0.042310739264165065,-0.0872127212721272,0.03301602961368857,0.0020767967928983443,-0.09901452532952412,-0.2184973569291111,0.12456082976602646,0.04557188599233462,0.0673016911271531
h0dsqlgi,True,1000,mean,['prot_T5_all'],500.0,500,10,98228.0,0.04187169199552992,0.004548358916110629,-0.010821320262332554,-0.04664640543231369,-0.05724572457245724,0.033096920569313605,0.002040469668904442,-0.11219167565910312,-0.19718352173696815,0.11694004482514328,0.04517155818548262,0.06744152219597827
tac1feh9,True,1000,mean,['prot_T5_no_dubious'],5.0,100,2,1680.0,0.04184210306779192,0.004575299485744458,-0.04435812249451701,-0.052845839313327314,-0.02375037503750375,0.03228071823553714,0.0019544652579918673,-0.18044619182716576,-0.14672304927304203,-0.041140237444641944,0.044209334511976846,0.0676409601184405
s57uabut,True,1000,mean,['prot_T5_no_dubious'],5.0,200,2,3408.0,0.04160760836363974,0.004537496344753476,-0.02060725836291774,-0.04414676292951003,-0.019453945394539453,0.03200570451108639,0.001954827665710744,-0.1499153735841186,-0.14693568098024223,0.09276955526460974,0.0442134330912082,0.06736094079474748
3w4re6s4,True,1000,mean,['prot_T5_no_dubious'],5.0,500,2,8514.0,0.04172119826815157,0.004585876322648469,-0.06912557169216499,-0.05527972998260022,-0.07697569756975697,0.03232927302559126,0.001992720160354132,-0.17826833757728858,-0.16916794979359184,0.03338743890635761,0.04463989426907429,0.06771909865502101
ajkqce69,True,1000,mean,['prot_T5_no_dubious'],5.0,100,5,1226.0,0.04158618106264823,0.004575443661155183,-0.046662919613389656,-0.0528790162631172,-0.08584458445844582,0.03269573877809949,0.0020462062361120306,-0.2089732602767972,-0.20054927808067768,-0.04001812186673237,0.045235011176212064,0.06764202585046654
ll3836qg,True,1000,mean,['prot_T5_no_dubious'],5.0,200,5,2454.0,0.04155120711341396,0.004512472077775999,-0.025316223959566217,-0.03838829936855781,-0.07678367836783677,0.03248682068320456,0.002044066141798515,-0.1710059881015511,-0.1992936428285843,-0.014323475318022218,0.04521134970113716,0.06717493638088538
8ov7ffd1,True,1000,mean,['prot_T5_no_dubious'],5.0,500,5,6166.0,0.04182078572884274,0.00456901367376514,-0.0355533551412517,-0.051399378593159906,-0.06880288028802879,0.032450917093621835,0.0019960688232903874,-0.18738333398223944,-0.171132675929065,0.011329166904242122,0.04467738603914051,0.06759447961013636
wkspiqlg,True,1000,mean,['prot_T5_no_dubious'],5.0,100,10,1160.0,0.0417723257843694,0.004578695872306803,-0.07034721236956527,-0.05362739939961347,-0.08681094152736799,0.03243431268105506,0.0020586040142207204,-0.18025552191384353,-0.20782329733421737,0.08434421781171651,0.04537184164457864,0.0676660614511204
9xhqukxw,True,1000,mean,['prot_T5_no_dubious'],5.0,200,10,2370.0,0.04214677132319787,0.00463839842983584,-0.07091913512438784,-0.06736586384039178,-0.22991899189918988,0.03223782325922257,0.0019722669242046046,-0.161255614764912,-0.15716763552400703,0.021302194126090856,0.044410211936046926,0.06810578851930164
js5axwh6,True,1000,mean,['prot_T5_no_dubious'],5.0,500,10,5940.0,0.04177368881245045,0.004590697282266451,-0.0554808240048244,-0.05638910594609836,-0.07156315631563155,0.032296411222894374,0.0019548796995881934,-0.1884740123292369,-0.1469662102753373,-0.011353169376496872,0.04421402152697935,0.06775468457801609
jd35xcpe,True,1000,mean,['prot_T5_no_dubious'],10.0,100,2,8674.0,0.04237088364310893,0.004617783890538515,-0.04690939151460899,-0.06262214553382517,-0.1849384938493849,0.032071012664804645,0.0019452173698080424,-0.09508687425243552,-0.14129713213579476,0.1305254441213319,0.04410461846346755,0.06795427794141083
hub1oikd,True,1000,mean,['prot_T5_no_dubious'],10.0,200,2,17414.0,0.04090930528031164,0.004471230038990932,0.01838916887077893,-0.028897880418946365,0.029270927092709263,0.0323540648617012,0.00197073165757803,-0.11146487243671964,-0.15626686452269412,0.11591993975431636,0.044392923507897405,0.06686725685259513
um19r0sy,True,1000,mean,['prot_T5_no_dubious'],10.0,500,2,40020.0,0.04130386809463331,0.004526975750258198,-0.014612734764768542,-0.04172581449193391,-0.0793999399939994,0.03261596639471524,0.0020815996524956126,-0.14452385197805948,-0.22131528872917203,0.12384675621644764,0.045624550984043805,0.06728280426868516
0p8s59vz,True,1000,mean,['prot_T5_no_dubious'],10.0,100,5,5266.0,0.04229218242381859,0.004618112339225397,-0.044280323192656915,-0.06269772656070427,-0.0475007500750075,0.032785921264434935,0.002082626072290553,-0.14454465316101472,-0.22191750932750495,0.07200141614618709,0.04563579814455482,0.06795669458725459
7mm2ipzb,True,1000,mean,['prot_T5_no_dubious'],10.0,200,5,10776.0,0.0413709460571588,0.00446645134849292,0.02766054557598059,-0.027798231221364045,0.04828082808280828,0.03248691737120645,0.0020087711095817433,-0.13148477846551335,-0.178585356097823,0.07265548351512903,0.0448193162551789,0.0668315146356337
okmsvjk7,True,1000,mean,['prot_T5_no_dubious'],10.0,500,5,27000.0,0.04174964207166976,0.004548068489843601,-0.02515341807914541,-0.04657957394121226,-0.09556555655565556,0.032854680551309044,0.002096819130829644,-0.15972541179610422,-0.23024485477399237,0.07925616338518536,0.04579103766928245,0.06743936899055032
h71qppzp,True,1000,mean,['prot_T5_no_dubious'],10.0,100,10,4276.0,0.04198769522992848,0.004525273193050957,-0.037032099957491495,-0.04133403024318194,-0.13584158415841582,0.03262236088565854,0.0020357171639964057,-0.16121845922101172,-0.1943951340193848,-0.0012841322656291388,0.04511892246049772,0.06727015083267583
2mqlwggw,True,1000,mean,['prot_T5_no_dubious'],10.0,200,10,8274.0,0.04187646938326135,0.004499481408668358,0.014548162632340322,-0.035398949280658565,-0.004776477647764776,0.03224384850642341,0.0020230585363338748,-0.132140183100479,-0.18696806922330644,0.17458198194492602,0.044978423008525704,0.06707817386205708
04rrpilt,True,1000,mean,['prot_T5_no_dubious'],10.0,500,10,20696.0,0.041504692247494875,0.004525113764980262,0.004598512804106322,-0.04129734342488223,0.015193519351935192,0.0321198963550628,0.0019758204335883485,-0.12760102116476746,-0.15925254908258002,0.09770206331296093,0.044450201727195215,0.06726896583849243
06uc36uz,True,1000,mean,['prot_T5_no_dubious'],500.0,100,2,100620.0,0.04136176259681669,0.0044674433270000926,0.023014162421144225,-0.02802650052859068,-0.0070807080708070805,0.032991161605190424,0.0021138883782359135,-0.11133291714937968,-0.24025971656520428,0.052349391987610315,0.045977041860431965,0.06683893571115636
3gha02f3,True,1000,mean,['prot_T5_no_dubious'],500.0,200,2,202428.0,0.04121627104160653,0.004433479388036915,0.06379137763721243,-0.02021088278914207,0.07119111911191119,0.03301095059825966,0.002075247267529028,-0.08885260035381305,-0.2175882200441435,0.1280111851526468,0.04555488192860375,0.06658437795787324
aqhpf5lx,True,1000,mean,['prot_T5_no_dubious'],500.0,500,2,505448.0,0.041902740248753394,0.004522157746193869,-0.0014819834973962343,-0.04061711864618012,0.0007560756075607561,0.0328631086068679,0.0020270075752232097,-0.09801561409550466,-0.18928504769010648,0.09985028457976108,0.04502230086549564,0.06724699061068733
su1mpdr8,True,1000,mean,['prot_T5_no_dubious'],500.0,100,5,37736.0,0.041846797611133274,0.004413371438348374,0.08544056743086817,-0.015583738438774695,-0.01968196819681968,0.03330485963539978,0.0021224042009761186,-0.13384919093947012,-0.2452561165676019,0.04093621643047657,0.04606955828935327,0.06643321035708251
pjobyou1,True,1000,mean,['prot_T5_no_dubious'],500.0,200,5,75300.0,0.04130970663639917,0.0045268597715260005,-0.007905097315356106,-0.04169912602574177,0.005244524452445244,0.0330576431827033,0.00214822926017332,-0.13789415166348307,-0.2604081846379749,0.0770719384100031,0.04634899416571324,0.06728194238817724
novym30o,True,1000,mean,['prot_T5_no_dubious'],500.0,500,5,188688.0,0.04155260860512044,0.00451609085695619,-0.005046419675190962,-0.03922103537089572,-0.04494449444944494,0.03241697761308282,0.001981851242553538,-0.07696928650803389,-0.16279094282883255,0.15661613146224546,0.04451798785382756,0.0672018664692893
bdnwlcp4,True,1000,mean,['prot_T5_no_dubious'],500.0,100,10,19754.0,0.04237296011638771,0.00460821877245162,-0.052638490537513474,-0.060421066716645155,-0.06123012301230122,0.03211152449848736,0.0020315668728346893,-0.008317382697571825,-0.19196007690241923,0.25716848835545797,0.04507290619468296,0.06788386238607538
c79jsdy7,True,1000,mean,['prot_T5_no_dubious'],500.0,200,10,39426.0,0.04181368717657237,0.00453259189539618,-0.014845279639780709,-0.043018174710085066,-0.07021902190219022,0.03273683373630984,0.0020100749513100777,-0.06847843099647202,-0.1793503455783838,0.15920839846575846,0.04483385942911984,0.0673245267001275
x424keqy,True,1000,mean,['prot_T5_no_dubious'],500.0,500,10,98268.0,0.04167549502420513,0.0044998439149288635,0.007647531482930778,-0.03548236747203304,-0.019561956195619564,0.0323597323221371,0.002001384534544967,-0.0903371025068742,-0.17425150784177412,0.12779516290235407,0.044736836438722026,0.0670808759254742
7hy26hr2,True,1000,mean,['nt_window_5979'],5.0,100,2,2198.0,0.04114152098597713,0.004548043691707862,-0.020147869339406432,-0.046573867513880485,0.023786378637863783,0.031638501225467054,0.0017912410051546515,0.03555512279833269,-0.050956183035103075,0.04276040432183758,0.04232305524362167,0.06743918513525991
55ntx7z4,True,1000,mean,['nt_window_5979'],5.0,200,2,4530.0,0.04118910825543647,0.00453971306153524,-0.02392137591649615,-0.044656863098447186,-0.026966696669666963,0.032396403332996974,0.001823822496186544,0.01772258061404472,-0.07007238200215005,-0.01771982514206938,0.04270623486315018,0.06737739280749323
2lbum5wn,True,1000,mean,['nt_window_5979'],5.0,500,2,11300.0,0.04131487598578887,0.004533302814775269,-0.02544330424238055,-0.04318176804702256,-0.011245124512451243,0.03211221299856691,0.0018090692066849972,0.02502467083907216,-0.06141633807666036,-0.041812306667774954,0.042533154205689906,0.06732980628796781
07kxvxt0,True,1000,mean,['nt_window_5979'],5.0,100,5,1514.0,0.041139025441661425,0.0045059131348549695,-0.0010674297760295028,-0.03687898707409132,0.06496249624962495,0.032352531384275275,0.0018183557765284791,0.021322687263054384,-0.06686495050129149,-0.041830308521966016,0.042642183064759705,0.06712609876087668
48m43o37,True,1000,mean,['nt_window_5979'],5.0,200,5,3062.0,0.04150137308020435,0.0045152819555451225,-0.0030201365460691583,-0.039034894881576854,0.005256525652565256,0.032058515468023276,0.0017937973666619042,0.05324052165031056,-0.05245605040325096,0.017629815871114066,0.042353245054681514,0.06719584775523799
f9ece778,True,1000,mean,['nt_window_5979'],5.0,500,5,7746.0,0.040969843980642545,0.004497924759227139,-0.008934625819309852,-0.03504074062293827,0.021962196219621963,0.03203972789693513,0.0017924908877110135,0.0482722054374697,-0.0516895136125608,-0.03150324483435972,0.042337818646111344,0.06706656960980738
jkxet1ly,True,1000,mean,['nt_window_5979'],5.0,100,10,1344.0,0.04149286951614169,0.0045497433852568995,-0.04158300532378266,-0.0469649927914253,-0.035163516351635164,0.03223280438778582,0.0018068527279976592,0.03325958672722303,-0.06011588661629297,-0.005982616209496501,0.042507090326175695,0.06745178563430992
e1bwsnby,True,1000,mean,['nt_window_5979'],5.0,200,10,2758.0,0.04158351075133579,0.004591592698827748,-0.04293442855755828,-0.056595154884304666,-0.03624362436243624,0.03212467940149645,0.0018107452174890236,0.029549860429663625,-0.062399686443662006,-0.01930998892894658,0.042552852048823045,0.06776129203924426
34z184p8,True,1000,mean,['nt_window_5979'],5.0,500,10,6730.0,0.04112388449495387,0.004502664529384474,-0.006958001925457325,-0.036131433659536194,0.006216621662166216,0.03184599759238297,0.0017811070177684686,0.04263112839673699,-0.04501037413967235,-0.034851589713897374,0.042203163599053434,0.06710189661540479
s0zd7phw,True,1000,mean,['nt_window_5979'],10.0,100,2,11738.0,0.04162920138644132,0.004581371344472477,-0.023452011667703637,-0.054243066143748075,0.03041104110411041,0.032753082053732646,0.001853034819087824,0.07209607400995471,-0.08721182403455696,0.0319952955155821,0.043046890934048,0.06768582823953975
28ndg2ho,True,1000,mean,['nt_window_5979'],10.0,200,2,23000.0,0.04120833110914101,0.004550435389614186,-0.005944928300745072,-0.04712423349482098,0.07521152115211521,0.033372611991500566,0.0018945402209638363,0.013773836207657163,-0.11156385628785292,-0.015361582243040166,0.04352631641850521,0.06745691506149823
h7ybijyw,True,1000,mean,['nt_window_5979'],10.0,500,2,56444.0,0.04119922360371498,0.004561814094395147,-0.037085424567339986,-0.04974264613048285,0.03389138913891389,0.033206119341770646,0.0018608979682922032,0.035046198437302015,-0.09182528768946964,-0.015733620562988795,0.043138126620104904,0.06754120293861479
dxwaj078,True,1000,mean,['nt_window_5979'],10.0,100,5,6782.0,0.04095111378409009,0.004509918125999397,0.014266737539945912,-0.03780059630995369,0.11894389438943892,0.033749639902295916,0.001913423226612462,0.04135783563732835,-0.12264288556621428,0.015835631070071483,0.04374269340829919,0.06715592398291752
4rjsitn0,True,1000,mean,['nt_window_5979'],10.0,200,5,12820.0,0.041271697741949935,0.004539120705561409,-0.014083270538436266,-0.044520553000193974,0.08165616561656165,0.033286756885652496,0.0018629406386198783,0.04431258324152389,-0.09302376238081188,0.009624991374154854,0.04316179605414815,0.06737299685750522
e50u3gtq,True,1000,mean,['nt_window_5979'],10.0,500,5,32780.0,0.0414352873683754,0.004541754605651553,-0.006309290403543902,-0.045126653378915416,0.0407080708070807,0.033288778118544554,0.0018734543938821752,0.03824381784026857,-0.09919238852773016,-0.04097222013885869,0.043283419387592004,0.06739254117223621
cei52291,True,1000,mean,['nt_window_5979'],10.0,100,10,4668.0,0.04089683690539144,0.0045320574899994845,0.012202874017822758,-0.042895199918998594,0.08152415241524151,0.03298180833264353,0.001851356999323091,0.04874846409446692,-0.08622741431487646,0.027140795502058855,0.04302739824022702,0.06732055770713345
ex1w6l95,True,1000,mean,['nt_window_5979'],10.0,200,10,9476.0,0.04121998969636899,0.004541607325793824,-0.010689917406576394,-0.04509276204876156,0.07164716471647165,0.03274132251681476,0.0018381554002738813,0.07945697452142114,-0.0784817775709703,0.010945127348166118,0.042873714561184,0.06739144846190667
