idx,num_genes,genes,num_uncharacterized,uncharacterized_genes,gene_interaction,p_value,abs_score
275735,3,"YKL212W,YNL288W,YOR268C",1,YOR268C,-0.17408299446105957,0.09227000176906586,0.17408299446105957
279130,3,"YLR287C-A,YNL288W,YOR268C",1,YOR268C,-0.29199400544166565,0.296999990940094,0.29199400544166565
281772,3,"YGR081C,YNL288W,YOR268C",1,YOR268C,-0.10152199864387512,0.47040000557899475,0.10152199864387512
282741,3,"YDL083C,YNL288W,YOR268C",1,YOR268C,-0.3237389922142029,0.27140000462532043,0.3237389922142029
283705,3,"YGR157W,YNL288W,YOR268C",1,YOR268C,-0.18046799302101135,0.365200012922287,0.18046799302101135
284140,3,"YLR100W,YNL288W,YOR268C",1,YOR268C,-0.1243479996919632,0.24390000104904175,0.1243479996919632
286898,3,"YGL203C,YNL288W,YOR268C",1,YOR268C,-0.14507600665092468,0.31529998779296875,0.14507600665092468
290875,3,"YLL029W,YNL288W,YOR268C",1,YOR268C,-0.22301800549030304,0.39500001072883606,0.22301800549030304
295509,3,"YBR023C,YNL288W,YOR268C",1,YOR268C,-0.15400800108909607,0.4693000018596649,0.15400800108909607
295990,3,"YGL077C,YNL288W,YOR268C",1,YOR268C,-0.1468539983034134,0.2409999966621399,0.1468539983034134
323807,3,"YGR211W,YNL288W,YOR268C",1,YOR268C,-0.11346899718046188,0.3855000138282776,0.11346899718046188
333322,3,"YLR089C,YNL288W,YOR268C",1,YOR268C,-0.11038299649953842,0.4542999863624573,0.11038299649953842
355990,3,"YML081C-A,YNL288W,YOR268C",1,YOR268C,-0.10591500252485275,0.17219999432563782,0.10591500252485275
367410,3,"YHL029C,YNL288W,YOR268C",2,"YHL029C,YOR268C",-0.40493300557136536,0.35910001397132874,0.40493300557136536
370213,3,"YDR150W,YNL288W,YOR268C",1,YOR268C,-0.15084299445152283,0.4487000107765198,0.15084299445152283
374162,3,"YJR059W,YNL288W,YOR268C",1,YOR268C,-0.1439729928970337,0.305400013923645,0.1439729928970337
39562,3,"YBR020W,YDR009W,YJR124C",1,YJR124C,-0.11920300126075745,0.4986000061035156,0.11920300126075745
40762,3,"YJL133W,YJR124C,YKR052C",1,YJR124C,-0.15404899418354034,0.001512999995611608,0.15404899418354034
44648,3,"YJR124C,YOR214C,YPL130W",1,YJR124C,-0.10274200141429901,0.22210000455379486,0.10274200141429901
71019,3,"YBR086C,YJR124C,YOR079C",1,YJR124C,-0.10392600297927856,0.258899986743927,0.10392600297927856
125319,3,"YIL111W,YJR124C,YNL052W",1,YJR124C,-0.11916399747133255,0.3203999996185303,0.11916399747133255
126539,3,"YBR098W,YJR124C,YOL034W",1,YJR124C,-0.10509999841451645,0.17579999566078186,0.10509999841451645
136482,3,"YER075C,YHL029C,YJR124C",2,"YHL029C,YJR124C",-0.14648999273777008,0.3449999988079071,0.14648999273777008
145457,3,"YHR119W,YJR124C,YOL053W",1,YJR124C,-0.13846999406814575,0.36809998750686646,0.13846999406814575
167292,3,"YDL021W,YJR124C,YOL056W",1,YJR124C,-0.1170319989323616,0.27630001306533813,0.1170319989323616
177763,3,"YIL151C,YJR124C,YKR096W",1,YJR124C,0.10649999976158142,0.2892000079154968,0.10649999976158142
229571,3,"YBL061C,YER096W,YJR124C",1,YJR124C,0.11258099973201752,0.357699990272522,0.11258099973201752
240113,3,"YBR087W,YDR386W,YJR124C",1,YJR124C,-0.10821600258350372,0.09543000161647797,0.10821600258350372
261671,3,"YGL249W,YJR124C,YML066C",1,YJR124C,-0.10023800283670425,0.3248000144958496,0.10023800283670425
262352,3,"YBR203W,YJR124C,YMR174C",1,YJR124C,-0.11626199632883072,0.33799999952316284,0.11626199632883072
267465,3,"YGL093W,YJR124C,YKL052C",1,YJR124C,-0.13585899770259857,0.46799999475479126,0.13585899770259857
268017,3,"YGR284C,YJR124C,YML012W",1,YJR124C,-0.24618400633335114,0.08601000159978867,0.24618400633335114
295265,3,"YCL005W,YJR124C,YLR329W",1,YJR124C,-0.12049700319766998,0.20350000262260437,0.12049700319766998
307927,3,"YDL058W,YDL195W,YJR124C",1,YJR124C,-0.18691900372505188,0.1551000028848648,0.18691900372505188
317416,3,"YJR124C,YKL093W,YMR081C",1,YJR124C,0.1093050017952919,0.3197000026702881,0.1093050017952919
317859,3,"YDR216W,YJR124C,YOR142W",1,YJR124C,-0.1501529961824417,0.36000001430511475,0.1501529961824417
338399,3,"YJR124C,YOR144C,YPL194W",1,YJR124C,-0.12349899858236313,0.052629999816417694,0.12349899858236313
375999,3,"YDR304C,YHR057C,YJR124C",1,YJR124C,-0.17528000473976135,0.26579999923706055,0.17528000473976135
51497,3,"YDR274C,YKR077W,YOR066W",1,YDR274C,-0.1180649995803833,0.4643999934196472,0.1180649995803833
182317,3,"YDR274C,YKR084C,YOR076C",1,YDR274C,0.14654399454593658,0.4099000096321106,0.14654399454593658
294058,3,"YCR048W,YDR274C,YNR019W",1,YDR274C,-0.11633399873971939,0.4068000018596649,0.11633399873971939
309280,3,"YDR274C,YMR198W,YPL253C",1,YDR274C,0.24570700526237488,0.44909998774528503,0.24570700526237488
9419,3,"YBL081W,YGR071C,YLR373C",1,YBL081W,-0.11496199667453766,0.44200000166893005,0.11496199667453766
2217,3,"YDR222W,YIR010W,YLR225C",2,"YDR222W,YLR225C",-0.10225699841976166,0.18150000274181366,0.10225699841976166
2782,3,"YDR222W,YLR225C,YNL118C",2,"YDR222W,YLR225C",0.23395299911499023,0.24279999732971191,0.23395299911499023
10583,3,"YDR222W,YER157W,YLR225C",2,"YDR222W,YLR225C",0.1109829992055893,0.27900001406669617,0.1109829992055893
12832,3,"YDR222W,YGL091C,YLR225C",2,"YDR222W,YLR225C",-0.10375700145959854,0.4383000135421753,0.10375700145959854
14394,3,"YDR222W,YLR225C,YMR247C",2,"YDR222W,YLR225C",0.11904799938201904,0.48089998960494995,0.11904799938201904
16717,3,"YDR222W,YDR505C,YLR225C",2,"YDR222W,YLR225C",0.11693300306797028,0.28610000014305115,0.11693300306797028
25986,3,"YDR222W,YKL041W,YLR225C",2,"YDR222W,YLR225C",0.15267999470233917,0.12549999356269836,0.15267999470233917
30931,3,"YBL102W,YDR222W,YLR225C",2,"YDR222W,YLR225C",0.11188899725675583,0.4320000112056732,0.11188899725675583
35524,3,"YDR222W,YLR225C,YPL101W",2,"YDR222W,YLR225C",0.13601000607013702,0.31380000710487366,0.13601000607013702
38106,3,"YAL011W,YDR222W,YLR225C",2,"YDR222W,YLR225C",-0.10806400328874588,0.1736000031232834,0.10806400328874588
44508,3,"YDL105W,YDR222W,YLR225C",2,"YDR222W,YLR225C",0.11076799780130386,0.32280001044273376,0.11076799780130386
49136,3,"YDR222W,YKL055C,YLR225C",2,"YDR222W,YLR225C",0.20463000237941742,0.05603000149130821,0.20463000237941742
50883,3,"YCR053W,YDR222W,YLR225C",2,"YDR222W,YLR225C",-0.1773650050163269,0.3093999922275543,0.1773650050163269
52289,3,"YDR222W,YDR486C,YLR225C",2,"YDR222W,YLR225C",0.1067110002040863,0.28130000829696655,0.1067110002040863
93081,3,"YDR222W,YLR005W,YLR225C",2,"YDR222W,YLR225C",0.21173399686813354,0.4293999969959259,0.21173399686813354
95266,3,"YDR222W,YLR225C,YOR106W",2,"YDR222W,YLR225C",0.12042800337076187,0.46889999508857727,0.12042800337076187
102274,3,"YDR222W,YLR225C,YPR020W",2,"YDR222W,YLR225C",0.10895299911499023,0.3824999928474426,0.10895299911499023
111872,3,"YDL006W,YDR222W,YLR225C",2,"YDR222W,YLR225C",0.10689999908208847,0.32339999079704285,0.10689999908208847
118681,3,"YDR222W,YLR225C,YOL090W",2,"YDR222W,YLR225C",-0.20754499733448029,0.38089999556541443,0.20754499733448029
122019,3,"YDL077C,YDR222W,YLR225C",2,"YDR222W,YLR225C",0.10287699848413467,0.41179999709129333,0.10287699848413467
124714,3,"YDR222W,YLR225C,YPR085C",2,"YDR222W,YLR225C",0.12229800224304199,0.1817999929189682,0.12229800224304199
124885,3,"YDR222W,YGL195W,YLR225C",2,"YDR222W,YLR225C",-0.10562299937009811,0.3937000036239624,0.10562299937009811
145587,3,"YDR222W,YLL004W,YLR225C",2,"YDR222W,YLR225C",0.13042399287223816,0.3330000042915344,0.13042399287223816
157574,3,"YDR222W,YKL212W,YLR225C",2,"YDR222W,YLR225C",0.1285340040922165,0.11150000244379044,0.1285340040922165
161470,3,"YBR227C,YDR222W,YLR225C",2,"YDR222W,YLR225C",-0.13409900665283203,0.3986000120639801,0.13409900665283203
162310,3,"YDR222W,YER136W,YLR225C",2,"YDR222W,YLR225C",0.10580399632453918,0.45980000495910645,0.10580399632453918
165113,3,"YBR231C,YDR222W,YLR225C",2,"YDR222W,YLR225C",-0.10517899692058563,0.20739999413490295,0.10517899692058563
165994,3,"YDR222W,YLL029W,YLR225C",2,"YDR222W,YLR225C",0.19048599898815155,0.489300012588501,0.19048599898815155
184960,3,"YDR222W,YLR225C,YPL178W",2,"YDR222W,YLR225C",0.1319420039653778,0.4921000003814697,0.1319420039653778
185673,3,"YDR222W,YLR225C,YMR235C",2,"YDR222W,YLR225C",0.11237400025129318,0.4104999899864197,0.11237400025129318
187427,3,"YBR118W,YDR222W,YLR225C",2,"YDR222W,YLR225C",-0.10521399974822998,0.335099995136261,0.10521399974822998
188031,3,"YDR222W,YLR225C,YOL077C",2,"YDR222W,YLR225C",-0.11625699698925018,0.17069999873638153,0.11625699698925018
195414,3,"YDR222W,YKR027W,YLR225C",2,"YDR222W,YLR225C",0.17216899991035461,0.19329999387264252,0.17216899991035461
198228,3,"YDL002C,YDR222W,YLR225C",2,"YDR222W,YLR225C",0.10159900039434433,0.44209998846054077,0.10159900039434433
201115,3,"YDR222W,YER061C,YLR225C",2,"YDR222W,YLR225C",0.2536790072917938,0.04284000024199486,0.2536790072917938
204967,3,"YDR222W,YGR055W,YLR225C",2,"YDR222W,YLR225C",-0.11086799949407578,0.13349999487400055,0.11086799949407578
208323,3,"YBR135W,YDR222W,YLR225C",2,"YDR222W,YLR225C",0.1150910034775734,0.20829999446868896,0.1150910034775734
214473,3,"YDR222W,YKL006W,YLR225C",2,"YDR222W,YLR225C",0.19008000195026398,0.25060001015663147,0.19008000195026398
215144,3,"YDR222W,YER151C,YLR225C",2,"YDR222W,YLR225C",-0.1378760039806366,0.29980000853538513,0.1378760039806366
224060,3,"YDR222W,YLR225C,YPL262W",2,"YDR222W,YLR225C",-0.1132659986615181,0.4350000023841858,0.1132659986615181
224901,3,"YDR222W,YLR225C,YPR181C",2,"YDR222W,YLR225C",-0.16726499795913696,0.2442999929189682,0.16726499795913696
229777,3,"YDR222W,YGR224W,YLR225C",2,"YDR222W,YLR225C",0.1178790032863617,0.49079999327659607,0.1178790032863617
232849,3,"YAR007C,YDR222W,YLR225C",2,"YDR222W,YLR225C",-0.11009400337934494,0.05803000181913376,0.11009400337934494
295546,3,"YBR254C,YDR222W,YLR225C",2,"YDR222W,YLR225C",0.1630440056324005,0.4927999973297119,0.1630440056324005
298908,3,"YIL149C,YKR095W,YLR225C",1,YLR225C,-0.10538300126791,0.4262999892234802,0.10538300126791
301772,3,"YDR222W,YGR196C,YLR225C",2,"YDR222W,YLR225C",0.1499519944190979,0.4214000105857849,0.1499519944190979
302550,3,"YDR222W,YLR225C,YLR375W",2,"YDR222W,YLR225C",0.11575199663639069,0.36390000581741333,0.11575199663639069
306704,3,"YDR222W,YLR225C,YMR292W",2,"YDR222W,YLR225C",-0.10913199931383133,0.27799999713897705,0.10913199931383133
306767,3,"YDR222W,YLR002C,YLR225C",2,"YDR222W,YLR225C",-0.11740399897098541,0.3716000020503998,0.11740399897098541
315456,3,"YDR222W,YGR092W,YLR225C",2,"YDR222W,YLR225C",0.14806599915027618,0.4259999990463257,0.14806599915027618
318325,3,"YAL025C,YDR222W,YLR225C",2,"YDR222W,YLR225C",-0.10433000326156616,0.3714999854564667,0.10433000326156616
322340,3,"YDR222W,YDR378C,YLR225C",2,"YDR222W,YLR225C",0.11687800288200378,0.18790000677108765,0.11687800288200378
324086,3,"YCR088W,YDR222W,YLR225C",2,"YDR222W,YLR225C",0.10807199776172638,0.15129999816417694,0.10807199776172638
334179,3,"YDR222W,YLR225C,YPL001W",2,"YDR222W,YLR225C",-0.11182700097560883,0.30880001187324524,0.11182700097560883
335006,3,"YDR222W,YLR225C,YML032C",2,"YDR222W,YLR225C",-0.1814969927072525,0.003493000054731965,0.1814969927072525
337534,3,"YDR222W,YHR121W,YLR225C",2,"YDR222W,YLR225C",0.10482099652290344,0.3172999918460846,0.10482099652290344
338537,3,"YDR222W,YLR225C,YOR023C",2,"YDR222W,YLR225C",-0.14494100213050842,0.350600004196167,0.14494100213050842
345251,3,"YDR222W,YLR225C,YPL190C",2,"YDR222W,YLR225C",0.2092359960079193,0.3849000036716461,0.2092359960079193
355208,3,"YDR052C,YDR222W,YLR225C",2,"YDR222W,YLR225C",-0.13516199588775635,0.1987999975681305,0.13516199588775635
355278,3,"YDR222W,YJR141W,YLR225C",2,"YDR222W,YLR225C",0.20437699556350708,0.3301999866962433,0.20437699556350708
361621,3,"YDR222W,YHL029C,YLR225C",3,"YDR222W,YHL029C,YLR225C",-0.1383890062570572,0.44920000433921814,0.1383890062570572
315837,3,"YDR200C,YIR042C,YLR238W",1,YIR042C,0.11314799636602402,0.287200003862381,0.11314799636602402
142096,3,"YCR048W,YLR407W,YNR019W",1,YLR407W,0.1276489943265915,0.021900000050663948,0.1276489943265915
199069,3,"YBR220C,YKR077W,YOR066W",1,YBR220C,0.11787299811840057,0.37290000915527344,0.11787299811840057
212850,3,"YJL160C,YKR084C,YOR076C",1,YJL160C,-0.110896997153759,0.47540000081062317,0.110896997153759
372111,3,"YBR278W,YJL065C,YMR187C",1,YMR187C,0.15838100016117096,0.3000999987125397,0.15838100016117096
60718,3,"YGL034C,YIL149C,YKR095W",1,YGL034C,0.12361100316047668,0.4081000089645386,0.12361100316047668
18658,3,"YDL079C,YDR391C,YMR139W",1,YDR391C,0.1431650072336197,0.43970000743865967,0.1431650072336197
22445,3,"YDR391C,YGR121C,YPR138C",1,YDR391C,0.10338400304317474,0.20720000565052032,0.10338400304317474
25399,3,"YDR391C,YJL123C,YOL111C",1,YDR391C,-0.11818499863147736,0.1500999927520752,0.11818499863147736
29749,3,"YDL058W,YDL195W,YDR391C",1,YDR391C,-0.508778989315033,0.01907999999821186,0.508778989315033
55701,3,"YDR391C,YGL086W,YJL030W",1,YDR391C,-0.10550200194120407,0.39879998564720154,0.10550200194120407
56865,3,"YBR014C,YDL010W,YDR391C",1,YDR391C,0.1256449967622757,0.13179999589920044,0.1256449967622757
68914,3,"YDR391C,YMR175W,YPL223C",1,YDR391C,0.15942999720573425,0.2784000039100647,0.15942999720573425
94624,3,"YDR391C,YOR214C,YPL130W",1,YDR391C,0.10805399715900421,0.20579999685287476,0.10805399715900421
134005,3,"YDR391C,YGR136W,YPR154W",1,YDR391C,0.14346499741077423,0.420199990272522,0.14346499741077423
142117,3,"YBR078W,YDR055W,YDR391C",1,YDR391C,0.1534159928560257,0.2547999918460846,0.1534159928560257
149477,3,"YCR026C,YDR391C,YEL016C",1,YDR391C,-0.12521900236606598,0.48399999737739563,0.12521900236606598
189146,3,"YDR391C,YNL307C,YOL128C",1,YDR391C,0.278997004032135,0.20749999582767487,0.278997004032135
224096,3,"YDR147W,YDR391C,YLR133W",1,YDR391C,0.13541699945926666,0.31279999017715454,0.13541699945926666
269218,3,"YDR391C,YLR394W,YPR065W",1,YDR391C,-0.10839000344276428,0.00011000000085914508,0.10839000344276428
286883,3,"YDR391C,YKL209C,YNL078W",1,YDR391C,-0.3023360073566437,0.007435999810695648,0.3023360073566437
307921,3,"YDL082W,YDR391C,YMR142C",1,YDR391C,-0.14150799810886383,0.4772999882698059,0.14150799810886383
308374,3,"YDR391C,YJL112W,YKR036C",1,YDR391C,0.10802700370550156,0.19140000641345978,0.10802700370550156
317237,3,"YDR146C,YDR391C,YLR131C",1,YDR391C,0.13383600115776062,0.3084999918937683,0.13383600115776062
327551,3,"YDR391C,YLR059C,YOR017W",1,YDR391C,-0.11942099779844284,0.20160000026226044,0.11942099779844284
341795,3,"YDR391C,YKR091W,YOR083W",1,YDR391C,0.10102099925279617,0.11599999666213989,0.10102099925279617
347028,3,"YDR391C,YLR432W,YML056C",1,YDR391C,0.12655599415302277,0.38260000944137573,0.12655599415302277
4253,3,"YDL223C,YNL195C,YPR043W",1,YNL195C,0.19590699672698975,0.16200000047683716,0.19590699672698975
8691,3,"YDL223C,YNL195C,YOR103C",1,YNL195C,0.10342799872159958,0.19179999828338623,0.10342799872159958
9236,3,"YDL223C,YNL195C,YOR106W",1,YNL195C,0.11420299857854843,0.049949999898672104,0.11420299857854843
19966,3,"YDL223C,YLL040C,YNL195C",1,YNL195C,0.11218699812889099,0.3059999942779541,0.11218699812889099
40716,3,"YCR092C,YDL223C,YNL195C",1,YNL195C,-0.1256909966468811,0.22930000722408295,0.1256909966468811
46248,3,"YDL223C,YDR302W,YNL195C",1,YNL195C,-0.16875900328159332,0.32589998841285706,0.16875900328159332
61749,3,"YDL223C,YMR127C,YNL195C",1,YNL195C,-0.11310800164937973,0.48590001463890076,0.11310800164937973
64222,3,"YDL223C,YFR052W,YNL195C",1,YNL195C,-0.12598000466823578,0.2702000141143799,0.12598000466823578
75019,3,"YDL223C,YHR088W,YNL195C",1,YNL195C,0.10788200050592422,0.1615999937057495,0.10788200050592422
83020,3,"YDL223C,YHR108W,YNL195C",1,YNL195C,-0.1260879933834076,0.10400000214576721,0.1260879933834076
83110,3,"YDL223C,YHR122W,YNL195C",1,YNL195C,0.14567700028419495,0.26969999074935913,0.14567700028419495
90886,3,"YDL223C,YNL195C,YPL190C",1,YNL195C,-0.10134900361299515,0.28110000491142273,0.10134900361299515
95931,3,"YDL223C,YGL142C,YNL195C",1,YNL195C,0.13591299951076508,0.37229999899864197,0.13591299951076508
100406,3,"YDL223C,YNL195C,YPL128C",1,YNL195C,0.13981500267982483,0.20059999823570251,0.13981500267982483
106650,3,"YDL223C,YGR085C,YNL195C",1,YNL195C,0.15391699969768524,0.45980000495910645,0.15391699969768524
106787,3,"YDL223C,YDR311W,YNL195C",1,YNL195C,-0.1537970006465912,0.20679999887943268,0.1537970006465912
122110,3,"YDL223C,YNL195C,YOL018C",1,YNL195C,0.1152539998292923,0.28839999437332153,0.1152539998292923
123942,3,"YDL223C,YNL195C,YPL178W",1,YNL195C,0.1354770064353943,0.31310001015663147,0.1354770064353943
136867,3,"YDL223C,YJL121C,YNL195C",1,YNL195C,0.10927999764680862,0.48080000281333923,0.10927999764680862
140425,3,"YDL223C,YML081C-A,YNL195C",1,YNL195C,0.12250500172376633,0.448199987411499,0.12250500172376633
143348,3,"YDL223C,YGL215W,YNL195C",1,YNL195C,0.1917019933462143,0.266400009393692,0.1917019933462143
147193,3,"YDL223C,YJR141W,YNL195C",1,YNL195C,0.12524700164794922,0.3050000071525574,0.12524700164794922
156310,3,"YCR053W,YDL223C,YNL195C",1,YNL195C,-0.11798200011253357,0.17080000042915344,0.11798200011253357
164400,3,"YDL223C,YHL020C,YNL195C",1,YNL195C,0.12303899973630905,0.48969998955726624,0.12303899973630905
167539,3,"YDL223C,YNL195C,YOL135C",1,YNL195C,-0.10014600306749344,0.1256999969482422,0.10014600306749344
177205,3,"YDL223C,YGL087C,YNL195C",1,YNL195C,0.13046100735664368,0.3885999917984009,0.13046100735664368
183519,3,"YDL223C,YGR157W,YNL195C",1,YNL195C,-0.13228100538253784,0.47429999709129333,0.13228100538253784
194268,3,"YDL223C,YDR532C,YNL195C",1,YNL195C,-0.1610880047082901,0.2743000090122223,0.1610880047082901
196500,3,"YDL223C,YJL011C,YNL195C",1,YNL195C,0.11409799754619598,0.30239999294281006,0.11409799754619598
199551,3,"YDL223C,YNL195C,YPL226W",1,YNL195C,-0.170632004737854,0.1543000042438507,0.170632004737854
205089,3,"YDL223C,YLR100W,YNL195C",1,YNL195C,0.176923006772995,0.4700999855995178,0.176923006772995
209195,3,"YDL223C,YLR087C,YNL195C",1,YNL195C,-0.11662600189447403,0.11270000040531158,0.11662600189447403
212004,3,"YDL223C,YIL140W,YNL195C",1,YNL195C,-0.14949999749660492,0.33469998836517334,0.14949999749660492
214414,3,"YBR023C,YDL223C,YNL195C",1,YNL195C,0.13492999970912933,0.43799999356269836,0.13492999970912933
215331,3,"YDL223C,YGR118W,YNL195C",1,YNL195C,0.1081480011343956,0.4982999861240387,0.1081480011343956
215450,3,"YDL223C,YNL195C,YPR085C",1,YNL195C,0.10169000178575516,0.3084999918937683,0.10169000178575516
226682,3,"YDL223C,YLR316C,YNL195C",1,YNL195C,0.19355399906635284,0.3416000008583069,0.19355399906635284
229871,3,"YBR135W,YDL223C,YNL195C",1,YNL195C,0.10428299754858017,0.4553999900817871,0.10428299754858017
303487,3,"YDL223C,YKR010C,YNL195C",1,YNL195C,-0.10861600190401077,0.4196000099182129,0.10861600190401077
320737,3,"YDL223C,YLL043W,YNL195C",1,YNL195C,-0.10474299639463425,0.46709999442100525,0.10474299639463425
330427,3,"YDL223C,YJL081C,YNL195C",1,YNL195C,-0.10268499702215195,0.23160000145435333,0.10268499702215195
334238,3,"YDL223C,YNL195C,YOL069W",1,YNL195C,0.1594419926404953,0.20069999992847443,0.1594419926404953
364330,3,"YDL223C,YGR281W,YNL195C",1,YNL195C,0.12135899811983109,0.4162999987602234,0.12135899811983109
368716,3,"YDL223C,YMR235C,YNL195C",1,YNL195C,0.1702509969472885,0.38670000433921814,0.1702509969472885
376153,3,"YDL223C,YLR276C,YNL195C",1,YNL195C,0.14386799931526184,0.10750000178813934,0.14386799931526184
72314,3,"YBR278W,YFL015C,YJL065C",1,YFL015C,0.12994499504566193,0.21739999949932098,0.12994499504566193
8190,3,"YGR213C,YLR046C,YOR174W",1,YLR046C,0.12736399471759796,0.4521999955177307,0.12736399471759796
11540,3,"YGR213C,YLR046C,YPL183W-A",1,YLR046C,0.1566700041294098,0.46000000834465027,0.1566700041294098
28037,3,"YDR178W,YGR213C,YLR046C",1,YLR046C,0.11574999988079071,0.12380000203847885,0.11574999988079071
31408,3,"YAL040C,YGR213C,YLR046C",1,YLR046C,0.11183799803256989,0.27959999442100525,0.11183799803256989
35071,3,"YFR036W,YGR213C,YLR046C",1,YLR046C,-0.11163599789142609,0.3359000086784363,0.11163599789142609
37214,3,"YGR213C,YLR046C,YLR375W",1,YLR046C,-0.1873590052127838,0.2897000014781952,0.1873590052127838
43085,3,"YGR213C,YLR046C,YML032C",1,YLR046C,0.11944500356912613,0.4625000059604645,0.11944500356912613
45661,3,"YGR213C,YKL056C,YLR046C",1,YLR046C,-0.14368300139904022,0.2248000055551529,0.14368300139904022
61342,3,"YGR213C,YLR046C,YPR140W",1,YLR046C,0.11070100218057632,0.44530001282691956,0.11070100218057632
79994,3,"YGR213C,YLR046C,YNL003C",1,YLR046C,0.13810400664806366,0.4912000000476837,0.13810400664806366
96049,3,"YGR213C,YLR046C,YLR315W",1,YLR046C,-0.10552100092172623,0.40619999170303345,0.10552100092172623
111460,3,"YGR213C,YLR046C,YOR080W",1,YLR046C,0.17324499785900116,0.2705000042915344,0.17324499785900116
112689,3,"YAL056W,YLR046C,YOR371C",1,YLR046C,-0.15000100433826447,0.16539999842643738,0.15000100433826447
116259,3,"YBL031W,YGR213C,YLR046C",1,YLR046C,-0.10898300260305405,0.2994999885559082,0.10898300260305405
136461,3,"YER125W,YGR213C,YLR046C",1,YLR046C,-0.1088780015707016,0.2151000052690506,0.1088780015707016
165881,3,"YGR213C,YLR046C,YMR304W",1,YLR046C,0.13151699304580688,0.1867000013589859,0.13151699304580688
169887,3,"YDL013W,YGR213C,YLR046C",1,YLR046C,-0.26491400599479675,2.8189998602101696e-07,0.26491400599479675
192679,3,"YGR213C,YLR046C,YNR026C",1,YLR046C,-0.10683199763298035,0.20350000262260437,0.10683199763298035
219599,3,"YGL212W,YGR213C,YLR046C",1,YLR046C,0.11028999835252762,0.4603999853134155,0.11028999835252762
304315,3,"YDR302W,YGR213C,YLR046C",1,YLR046C,0.28008899092674255,0.35760000348091125,0.28008899092674255
356534,3,"YGL142C,YGR213C,YLR046C",1,YLR046C,0.10841699689626694,0.12489999830722809,0.10841699689626694
359801,3,"YGR213C,YLR046C,YPL212C",1,YLR046C,-0.1066180020570755,0.17180000245571136,0.1066180020570755
360475,3,"YER114C,YGR213C,YLR046C",1,YLR046C,-0.10693900287151337,0.18150000274181366,0.10693900287151337
369194,3,"YDR188W,YGR213C,YLR046C",1,YLR046C,-0.1044199988245964,0.47029998898506165,0.1044199988245964
374639,3,"YGR213C,YIL140W,YLR046C",1,YLR046C,-0.25731000304222107,0.2653000056743622,0.25731000304222107
7940,3,"YLR287C,YOR166C,YPL212C",1,YLR287C,-0.107184998691082,0.1931000053882599,0.107184998691082
87767,3,"YLR287C,YNL141W,YOR166C",1,YLR287C,-0.10224200040102005,0.32749998569488525,0.10224200040102005
98345,3,"YLR287C,YOR166C,YPL149W",1,YLR287C,-0.11239200085401535,0.388700008392334,0.11239200085401535
131311,3,"YBR195C,YLR287C,YOR166C",1,YLR287C,-0.10616400092840195,0.21789999306201935,0.10616400092840195
147893,3,"YHL025W,YLR287C,YOR166C",1,YLR287C,-0.18991099298000336,0.1420000046491623,0.18991099298000336
150624,3,"YLR287C,YOR166C,YPL196W",1,YLR287C,-0.12153100222349167,0.28690001368522644,0.12153100222349167
154097,3,"YLR287C,YMR080C,YOR166C",1,YLR287C,-0.10670500248670578,0.3458000123500824,0.10670500248670578
154144,3,"YHR077C,YLR287C,YOR166C",1,YLR287C,-0.10111299902200699,0.44699999690055847,0.10111299902200699
165644,3,"YBR072W,YLR287C,YOR166C",1,YLR287C,-0.13341699540615082,0.43959999084472656,0.13341699540615082
213347,3,"YLR287C,YMR274C,YOR166C",1,YLR287C,-0.11574999988079071,0.22699999809265137,0.11574999988079071
214713,3,"YBR211C,YLR287C,YOR166C",1,YLR287C,-0.11629600077867508,0.44200000166893005,0.11629600077867508
229733,3,"YDR123C,YLR287C,YOR166C",1,YLR287C,-0.10523200035095215,0.11410000175237656,0.10523200035095215
235528,3,"YLR287C,YOR166C,YPR135W",1,YLR287C,-0.10156399756669998,0.45399999618530273,0.10156399756669998
236018,3,"YJR021C,YLR287C,YOR166C",1,YLR287C,-0.10805899649858475,0.31679999828338623,0.10805899649858475
239691,3,"YKL168C,YLR287C,YOR166C",1,YLR287C,-0.12046600133180618,0.2922999858856201,0.12046600133180618
240690,3,"YLR287C,YOR166C,YPL265W",1,YLR287C,-0.10785400122404099,0.4966000020503998,0.10785400122404099
246228,3,"YKL079W,YLR287C,YOR166C",1,YLR287C,-0.11083099991083145,0.30399999022483826,0.11083099991083145
247034,3,"YLR100W,YLR287C,YOR166C",1,YLR287C,-0.1177389994263649,0.4627000093460083,0.1177389994263649
248645,3,"YLR287C,YMR243C,YOR166C",1,YLR287C,-0.11183500289916992,0.4903999865055084,0.11183500289916992
249012,3,"YFL007W,YLR287C,YOR166C",1,YLR287C,-0.10649999976158142,0.4578999876976013,0.10649999976158142
249077,3,"YLR287C,YOR166C,YPR018W",1,YLR287C,-0.14738400280475616,0.1421000063419342,0.14738400280475616
252032,3,"YDL074C,YLR287C,YOR166C",1,YLR287C,-0.10802900046110153,0.20160000026226044,0.10802900046110153
261534,3,"YDL106C,YLR287C,YOR166C",1,YLR287C,-0.11177600175142288,0.4668999910354614,0.11177600175142288
266722,3,"YLR287C,YML032C,YOR166C",1,YLR287C,-0.10531800240278244,0.36239999532699585,0.10531800240278244
268277,3,"YGR157W,YLR287C,YOR166C",1,YLR287C,-0.15831099450588226,0.43230000138282776,0.15831099450588226
