gene,screens,n_records,frac_pos,enrichment
YLR119W,297,1363,0.00880410858400587,0.16238076153283557
YDR259C,10,1041,0.008645533141210375,0.1594560360009041
YJR084W,11,470,0.00851063829787234,0.15696806948174105
YLR383W,323,832,0.008413461538461538,0.15517576580376444
YPL196W,307,841,0.008323424494649227,0.1535151452422497
YGR206W,309,1344,0.00818452380952381,0.15095329598597493
YLR199C,10,498,0.008032128514056224,0.1481425555349765
YHR082C,273,761,0.00788436268068331,0.1454171997169874
YHR156C,293,766,0.007832898172323759,0.1444680012854144
YDR049W,11,511,0.007827788649706457,0.14437376253702208
YOR028C,10,1041,0.007684918347742555,0.1417386986674703
YHR004C,305,806,0.007444168734491315,0.13729837343005885
YNL123W,271,271,0.007380073800738007,0.13611622261331788
YLR135W,311,820,0.007317073170731708,0.13495425485930176
YHL002W,300,820,0.007317073170731708,0.13495425485930176
YPR189W,324,827,0.007255139056831923,0.13381195765976717
YDR192C,276,276,0.007246376811594203,0.13365034901525052
YCR095C,307,838,0.007159904534606206,0.1320554761153072
YOR059C,281,281,0.0071174377224199285,0.1312722289260112
YOR085W,280,845,0.007100591715976331,0.13096152542559458
YHR124W,282,282,0.0070921985815602835,0.13080672456811754
YBR176W,284,284,0.007042253521126761,0.12988555045144065
YMR148W,285,285,0.007017543859649123,0.12942981167792683
YOR011W,286,286,0.006993006993006993,0.12897725988884318
YDR385W,286,286,0.006993006993006993,0.12897725988884318
YDR100W,286,286,0.006993006993006993,0.12897725988884318
YBR098W,306,863,0.006952491309385863,0.12822999882343852
YOR038C,290,726,0.006887052341597796,0.12702305898143645
YPR055W,294,294,0.006802721088435374,0.1254676745857454
YKL051W,299,739,0.006765899864682003,0.12478855320774407
YJL214W,299,299,0.006688963210702341,0.12336955293715433
YLR098C,300,300,0.006666666666666667,0.1229583210940305
YDR139C,302,302,0.006622516556291391,0.12214402757685147
YLR436C,302,302,0.006622516556291391,0.12214402757685147
YKR090W,302,302,0.006622516556291391,0.12214402757685147
YPL092W,304,304,0.006578947368421052,0.1213404484480564
YMR036C,300,761,0.006570302233902759,0.1211809997641562
YMR303C,308,308,0.006493506493506494,0.11976459846821152
YJR095W,310,310,0.0064516129032258064,0.11899192363938434
YKL191W,278,795,0.006289308176100629,0.11599841612644386
YCR032W,322,322,0.006211180124223602,0.11455744201307187
YML012W,297,807,0.006195786864931847,0.11427353261526997
YDR153C,326,326,0.006134969325153374,0.11315182922763542
YPL046C,11,493,0.006085192697768763,0.11223376164769516
YOR057W,10,495,0.006060606060606061,0.11178029190366408
YCR008W,324,852,0.005868544600938967,0.10823795870953387
YLR394W,10,525,0.005714285714285714,0.10539284665202613
YKL214C,12,530,0.005660377358490566,0.10439857451379947
YGR234W,11,533,0.005628517823639775,0.10381096527638596
YJL030W,272,1257,0.005568814638027049,0.10270981475635005
YDR067C,11,542,0.005535055350553505,0.1020871669599884
YBR258C,11,556,0.00539568345323741,0.09951662678473691
YKL074C,297,756,0.005291005291005291,0.09758596912224642
YOL117W,297,760,0.005263157894736842,0.09707235875844512
YPL194W,285,768,0.005208333333333333,0.09606118835471131
YML108W,295,777,0.005148005148005148,0.09494851049732084
YBL041W,293,803,0.0049813200498132005,0.09187421252355951
YDL112W,11,447,0.0044742729306487695,0.08252236315035603
YPL260W,11,468,0.004273504273504274,0.0788194365987375
YGR002C,11,470,0.00425531914893617,0.07848403474087053
YFL045C,12,476,0.004201680672268907,0.07749474018531333
YPR160W,12,485,0.004123711340206186,0.07605669346022505
YFL003C,12,490,0.004081632653061225,0.07528060475144724
YLL023C,12,500,0.004,0.07377499265641829
YGL093W,11,503,0.003976143141153081,0.07333498275985913
YMR140W,11,507,0.0039447731755424065,0.07275640301421922
YHR142W,277,761,0.003942181340341655,0.0727085998584937
YIL161W,11,509,0.003929273084479371,0.07247052323813191
YGR187C,11,511,0.003913894324853229,0.07218688126851104
YFL009W,12,512,0.00390625,0.07204589126603349
YPL259C,11,515,0.003883495145631068,0.07162620646254203
YPR079W,282,774,0.003875968992248062,0.07148739598490145
YOR335C,10,517,0.0038684719535783366,0.07134912249170047
YDR310C,282,783,0.0038314176245210726,0.07066570177817844
YHR039C,11,524,0.003816793893129771,0.07039598535917775
YER106W,319,797,0.0037641154328732747,0.06942439710453414
YBR043C,291,798,0.0037593984962406013,0.06933739911317509
YOL155C,12,533,0.00375234521575985,0.06920731018425731
YPR078C,12,541,0.0036968576709796672,0.06818391188208714
YOR275C,10,541,0.0036968576709796672,0.06818391188208714
YHL022C,11,542,0.0036900369003690036,0.06805811130665894
YLR066W,11,556,0.0035971223021582736,0.06634441785649127
YOL034W,10,567,0.003527336860670194,0.06505731274816427
YPL001W,286,286,0.0034965034965034965,0.06448862994442159
YFL025C,12,577,0.0034662045060658577,0.06392980299516317
YOL021C,292,292,0.003424657534246575,0.06316352110994716
YLR036C,300,300,0.0033333333333333335,0.06147916054701525
YOR370C,303,303,0.0033003300330033004,0.06087045598714381
YGL094C,308,308,0.003246753246753247,0.05988229923410576
YOL141W,314,314,0.0031847133757961785,0.058738051478040045
YMR055C,266,758,0.002638522427440633,0.04866424317705692
YKL116C,312,796,0.002512562814070352,0.04634107578920747
YJR140C,335,845,0.002366863905325444,0.04365384180853153
YGL001C,11,442,0.0022624434389140274,0.041727937022861025
YOR165W,10,459,0.002178649237472767,0.04018245787386618
YML130C,12,460,0.002173913043478261,0.04009510470457516
YPL244C,11,460,0.002173913043478261,0.04009510470457516
YPL099C,11,462,0.0021645021645021645,0.03992153282273717
YDR402C,10,467,0.0021413276231263384,0.039494107417782816
YDR179C,10,473,0.0021141649048625794,0.03899312508267352
YHL024W,11,475,0.002105263157894737,0.038828943503378045
YMR061W,11,476,0.0021008403361344537,0.03874737009265666
YLR305C,10,476,0.0021008403361344537,0.03874737009265666
YFL008W,12,478,0.0020920502092050207,0.03858524720523969
YFR051C,12,480,0.0020833333333333333,0.03842447534188453
YJR088C,11,483,0.002070393374741201,0.0381858140043573
YPL160W,11,484,0.002066115702479339,0.03810691769443094
YIL014W,11,489,0.002044989775051125,0.03771727640921181
YLR292C,10,492,0.0020325203252032522,0.03748729301647271
YGL161C,12,493,0.002028397565922921,0.037411253882565054
YMR019W,11,494,0.0020242914979757085,0.03733552259940197
YMR033W,11,495,0.00202020202020202,0.03726009730122136
YHR193C,11,495,0.00202020202020202,0.03726009730122136
YIL144W,11,495,0.00202020202020202,0.03726009730122136
YHR188C,11,496,0.0020161290322580645,0.037184976137307604
YDR316W,10,496,0.0020161290322580645,0.037184976137307604
YMR234W,11,496,0.0020161290322580645,0.037184976137307604
YGR007W,11,499,0.002004008016032064,0.03696141916654223
YML066C,12,501,0.001996007984031936,0.03681386859102709
YLR348C,10,502,0.00199203187250996,0.03674053419144337
YMR289W,11,507,0.0019723865877712033,0.03637820150710961
YMR075W,11,508,0.001968503937007874,0.0363065908742216
YMR067C,11,509,0.0019646365422396855,0.036235261619065956
YPR023C,12,509,0.0019646365422396855,0.036235261619065956
YMR023C,11,511,0.0019569471624266144,0.03609344063425552
YNL078W,11,511,0.0019569471624266144,0.03609344063425552
YLR220W,10,511,0.0019569471624266144,0.03609344063425552
YNR049C,11,515,0.001941747572815534,0.035813103231271015
YOR189W,10,516,0.001937984496124031,0.035743697992450724
YGR284C,11,521,0.0019193857965451055,0.03540066826123718
YBR203W,11,526,0.0019011406844106464,0.03506416000780337
YHR083W,11,529,0.001890359168241966,0.03486530843876101
YOR114W,10,536,0.0018656716417910447,0.034409977918105544
YPR095C,12,546,0.0018315018315018315,0.03377975854231607
YPR193C,12,551,0.0018148820326678765,0.033473227158084526
YPR118W,12,553,0.0018083182640144665,0.03335216666203358
YDR210W,10,556,0.0017985611510791368,0.033172208928245635
YNL126W,11,556,0.0017985611510791368,0.033172208928245635
YIL101C,11,558,0.0017921146953405018,0.033053312122051204
YHR101C,10,572,0.0017482517482517483,0.032244314972210794
YPR098C,12,582,0.001718213058419244,0.03169028894176044
YPR106W,12,543,0.0,0.0
YIL033C,1,542,0.0,0.0
YPR017C,12,518,0.0,0.0
YPR133C,12,493,0.0,0.0
YKL038W,10,469,0.0,0.0
YKL054C,1,453,0.0,0.0
YPR155C,12,518,0.0,0.0
YPR066W,12,551,0.0,0.0
YPR007C,12,469,0.0,0.0
YPL245W,11,507,0.0,0.0
YHR079C-A,1,516,0.0,0.0
YGL137W,11,485,0.0,0.0
YOR215C,10,488,0.0,0.0
YOR184W,10,480,0.0,0.0
YNR022C,11,497,0.0,0.0
YNR066C,11,449,0.0,0.0
YMR117C,11,477,0.0,0.0
YJL092W,1,483,0.0,0.0
YJL097W,10,474,0.0,0.0
YJL118W,1,489,0.0,0.0
YOR032C,10,515,0.0,0.0
YOR021C,10,480,0.0,0.0
YOR166C,10,513,0.0,0.0
YFL028C,12,477,0.0,0.0
YDL203C,1,479,0.0,0.0
YOR132W,10,523,0.0,0.0
YOR142W,10,516,0.0,0.0
YOR164C,10,484,0.0,0.0
YNL325C,1,479,0.0,0.0
YDL135C,1,532,0.0,0.0
YDL145C,1,495,0.0,0.0
YDL142C,1,493,0.0,0.0
YNL322C,1,535,0.0,0.0
YLL014W,12,512,0.0,0.0
YDL170W,1,506,0.0,0.0
YDL195W,1,408,0.0,0.0
YMR013C,12,506,0.0,0.0
YGR225W,11,545,0.0,0.0
YIL046W-A,1,516,0.0,0.0
YMR025W,11,501,0.0,0.0
YIL064W,11,600,0.0,0.0
YOR113W,10,485,0.0,0.0
YCL005W,1,465,0.0,0.0
YCL027W,11,542,0.0,0.0
YPL170W,11,519,0.0,0.0
YPL183C,11,561,0.0,0.0
YPR128C,12,508,0.0,0.0
YPR129W,12,482,0.0,0.0
YPR109W,12,488,0.0,0.0
YDR294C,10,557,0.0,0.0
YFR021W,12,490,0.0,0.0
YOR075W,10,459,0.0,0.0
YOR079C,10,515,0.0,0.0
YIL016W,11,562,0.0,0.0
YNL294C,2,534,0.0,0.0
YOR242C,11,529,0.0,0.0
YNL314W,1,437,0.0,0.0
YNL321W,1,551,0.0,0.0
YOR304C-A,10,536,0.0,0.0
YOR313C,10,477,0.0,0.0
YLR263W,10,483,0.0,0.0
YLR262C-A,10,539,0.0,0.0
YHL015W-A,1,519,0.0,0.0
YIL005W,11,488,0.0,0.0
YHR199C-A,1,501,0.0,0.0
YOR268C,11,528,0.0,0.0
YNL281W,1,571,0.0,0.0
YJL005W,10,487,0.0,0.0
YNL288W,1,518,0.0,0.0
YBR239C,11,503,0.0,0.0
YBR250W,11,502,0.0,0.0
YNL255C,1,538,0.0,0.0
YJL147C,10,517,0.0,0.0
YLR196W,10,547,0.0,0.0
YML088W,1,525,0.0,0.0
YKL209C,1,501,0.0,0.0
YOR009W,10,523,0.0,0.0
YKL193C,12,485,0.0,0.0
YOL110W,12,489,0.0,0.0
YOL063C,10,450,0.0,0.0
YOL031C,10,556,0.0,0.0
YDL058W,11,418,0.0,0.0
YKR056W,8,478,0.0,0.0
YKR060W,8,497,0.0,0.0
YMR160W,11,535,0.0,0.0
YMR152W,11,542,0.0,0.0
YER180C-A,1,491,0.0,0.0
YER072W,1,530,0.0,0.0
YER075C,1,516,0.0,0.0
YDL213C,1,490,0.0,0.0
YDL230W,1,539,0.0,0.0
YOL053W,10,499,0.0,0.0
YDR379C-A,1,519,0.0,0.0
YDR386W,331,794,0.0,0.0
YLR459W,10,486,0.0,0.0
YNL273W,1,521,0.0,0.0
YMR173W,11,480,0.0,0.0
YMR172W,11,503,0.0,0.0
YHR165C,1,532,0.0,0.0
YHR144C,1,484,0.0,0.0
YPL054W,11,475,0.0,0.0
YBR152W,11,470,0.0,0.0
YPL085W,11,493,0.0,0.0
YDR403W,10,490,0.0,0.0
YLR224W,10,518,0.0,0.0
YDR422C,10,551,0.0,0.0
YOR352W,11,552,0.0,0.0
YOR382W,11,491,0.0,0.0
YGR120C,287,287,0.0,0.0
YGR174W-A,1,499,0.0,0.0
YMR315W,11,472,0.0,0.0
YBR044C,12,534,0.0,0.0
YBR030W,12,482,0.0,0.0
YPL147W,11,517,0.0,0.0
YDR130C,10,493,0.0,0.0
YHR181W,11,529,0.0,0.0
YMR174C,11,526,0.0,0.0
YDR170C,10,489,0.0,0.0
YDR169C-A,1,486,0.0,0.0
YHR137W,11,515,0.0,0.0
YLR299W,10,528,0.0,0.0
YGL249W,12,501,0.0,0.0
YLR287C,10,513,0.0,0.0
YNL042W-B,1,525,0.0,0.0
YLR363W-A,1,471,0.0,0.0
YJL192C,10,530,0.0,0.0
YER002W,1,590,0.0,0.0
YBL064C,12,550,0.0,0.0
YLR329W,10,474,0.0,0.0
YBL060W,12,579,0.0,0.0
YLR288C,1,484,0.0,0.0
YLR368W,10,510,0.0,0.0
YLL050C,12,522,0.0,0.0
YGL155W,12,484,0.0,0.0
YHR114W,11,578,0.0,0.0
YHR119W,2,998,0.0,0.0
YKL010C,9,507,0.0,0.0
YMR291W,11,462,0.0,0.0
YGL131C,11,480,0.0,0.0
YPR199C,12,487,0.0,0.0
